#int double real img int16 real16 img16 error
0 0.0000018849 0.0013729023 0.0000000000 0.0000007833 0.0008850368 0.0000000000 0.0000002380
1 0.0000018858 0.0013732141 0.0000086162 0.0000019457 0.0013733329 -0.0002441481 0.0000000639
2 0.0000018886 0.0013741505 0.0000172449 0.0000015051 0.0012207404 -0.0001220740 0.0000000429
3 0.0000018933 0.0013757143 0.0000258985 0.0000018628 0.0013428144 -0.0002441481 0.0000000740
4 0.0000018998 0.0013779099 0.0000345896 0.0000018870 0.0013733329 -0.0000305185 0.0000000043
5 0.0000019083 0.0013807439 0.0000433309 0.0000018041 0.0013428144 -0.0000305185 0.0000000069
6 0.0000019188 0.0013842247 0.0000521356 0.0000018870 0.0013733329 -0.0000305185 0.0000000070
7 0.0000019313 0.0013883626 0.0000610171 0.0000018870 0.0013733329 -0.0000305185 0.0000000086
8 0.0000019458 0.0013931702 0.0000699889 0.0000018041 0.0013428144 0.0000305185 0.0000000041
9 0.0000019625 0.0013986621 0.0000790653 0.0000018860 0.0013733329 0.0000000000 0.0000000069
10 0.0000019814 0.0014048551 0.0000882611 0.0000019708 0.0014038514 0.0000000000 0.0000000078
11 0.0000020026 0.0014117686 0.0000975917 0.0000019717 0.0014038514 0.0000305185 0.0000000046
12 0.0000020262 0.0014194246 0.0001070730 0.0000019708 0.0014038514 0.0000000000 0.0000000117
13 0.0000020524 0.0014278475 0.0001167221 0.0000019745 0.0014038514 0.0000610370 0.0000000037
14 0.0000020812 0.0014370651 0.0001265566 0.0000019745 0.0014038514 0.0000610370 0.0000000054
15 0.0000021128 0.0014471081 0.0001365956 0.0000020611 0.0014343699 0.0000610370 0.0000000059
16 0.0000021474 0.0014580108 0.0001468590 0.0000020723 0.0014343699 0.0001220740 0.0000000012
17 0.0000021851 0.0014698111 0.0001573683 0.0000020723 0.0014343699 0.0001220740 0.0000000025
18 0.0000022262 0.0014825513 0.0001681463 0.0000021692 0.0014648885 0.0001525925 0.0000000006
19 0.0000022710 0.0014962781 0.0001792176 0.0000022595 0.0014954070 0.0001525925 0.0000000007
20 0.0000023196 0.0015110430 0.0001906088 0.0000022698 0.0014954070 0.0001831111 0.0000000003
21 0.0000023724 0.0015269034 0.0002023484 0.0000023620 0.0015259255 0.0001831111 0.0000000004
22 0.0000024297 0.0015439226 0.0002144675 0.0000023620 0.0015259255 0.0001831111 0.0000000013
23 0.0000024919 0.0015621708 0.0002269998 0.0000023741 0.0015259255 0.0002136296 0.0000000015
24 0.0000025594 0.0015817259 0.0002399823 0.0000024682 0.0015564440 0.0002136296 0.0000000013
25 0.0000026328 0.0016026743 0.0002534551 0.0000025641 0.0015869625 0.0002136296 0.0000000018
26 0.0000027125 0.0016251124 0.0002674628 0.0000026759 0.0016174810 0.0002441481 0.0000000006
27 0.0000027992 0.0016491472 0.0002820540 0.0000026759 0.0016174810 0.0002441481 0.0000000024
28 0.0000028937 0.0016748983 0.0002972828 0.0000028929 0.0016785180 0.0002746666 0.0000000005
29 0.0000029966 0.0017024995 0.0003132090 0.0000029106 0.0016785180 0.0003051851 0.0000000006
30 0.0000031090 0.0017321010 0.0003298993 0.0000030139 0.0017090365 0.0003051851 0.0000000011
