#int double real img int16 real16 img16 error
0 0.0750376553 0.2739300189 0.0000000000 0.0000354157 -0.0059511093 0.0000000000 0.0783334460
1 0.0750747019 0.2739922379 0.0017191664 0.0004770004 -0.0152592547 -0.0156254769 0.0839672626
2 0.0751860051 0.2741790764 0.0034408114 0.0017532147 0.0418713950 -0.0000305185 0.0539789090
3 0.0753720559 0.2744910812 0.0051674256 0.0011065952 0.0265205847 -0.0200811792 0.0621268592
4 0.0756336782 0.2749291676 0.0069015240 0.0030899937 -0.0543839839 -0.0115054781 0.1087859694
5 0.0759720367 0.2754946265 0.0086456582 0.0183818626 -0.1355327006 0.0035706656 0.1689692192
6 0.0763886484 0.2761891342 0.0104024295 0.0019552420 0.0356761376 0.0261238441 0.0580936644
7 0.0768853982 0.2770147644 0.0121745021 0.0189162508 -0.1351664785 0.0254219184 0.1700688710
8 0.0774645574 0.2779740040 0.0139646171 0.0064170859 0.0090639973 0.0795922727 0.0766195809
9 0.0781288077 0.2790697725 0.0157756073 0.0281275328 -0.1351054415 0.0993682669 0.1785288406
10 0.0788812686 0.2803054440 0.0176104133 0.0014201161 0.0373546556 -0.0049745170 0.0595351647
11 0.0797255312 0.2816848744 0.0194721003 0.0161276953 -0.0757469405 0.1019318216 0.1345571080
12 0.0806656968 0.2832124319 0.0213638764 0.0017552562 0.0104983673 0.0405590991 0.0747414176
13 0.0817064231 0.2848930331 0.0232891131 0.0022812332 0.0126651814 0.0460524308 0.0746261718
14 0.0828529768 0.2867321838 0.0252513668 0.0005260766 -0.0195318461 0.0120242927 0.0939726115
15 0.0841112958 0.2887360270 0.0272544035 0.0022084012 -0.0451063570 0.0131839961 0.1116487138
16 0.0854880610 0.2909113964 0.0293022255 0.0163739222 -0.1154820399 -0.0551164281 0.1722821341
17 0.0869907790 0.2932658784 0.0313991010 0.0429037928 -0.1938535722 -0.0729697562 0.2481782175
18 0.0886278794 0.2958078834 0.0335495981 0.0451271957 -0.1544236579 -0.1458784753 0.2349028744
19 0.0904088269 0.2985467265 0.0357586219 0.0250262880 -0.1441694388 -0.0651264992 0.2061754106
20 0.0923442521 0.3014927203 0.0380314568 0.0030201505 -0.0470595416 -0.0283822138 0.1258994549
21 0.0944461042 0.3046572816 0.0403738149 0.0263358410 -0.1549729911 0.0481582080 0.2113205844
22 0.0967278297 0.3080530536 0.0427918896 0.0012991448 0.0333872494 -0.0135807367 0.0786191770
23 0.0992045817 0.3116940464 0.0452924187 0.0047547152 -0.0480666524 -0.0494399854 0.1384019888
24 0.1018934669 0.3155957995 0.0478827549 0.0034348472 0.0112002930 0.0575273904 0.0927496434
25 0.1048138358 0.3197755698 0.0505709476 0.0005760712 -0.0223700674 0.0086977752 0.1188169997
26 0.1079876283 0.3242525491 0.0533658382 0.0033239311 -0.0091860714 0.0569170202 0.1111939245
27 0.1114397835 0.3290481178 0.0562771686 0.0232982299 -0.1123386334 -0.1033356731 0.2202985233
