#int double real img int16 real16 img16 error
0 5.9604528246 2.4414038635 0.0000000000 0.0006556175 0.0256050295 0.0000000000 5.8360840065
1 5.9633955465 2.4419583903 0.0153220867 0.0227623700 0.1429486984 -0.0482497635 5.2894869439
2 5.9722366731 2.4436235908 0.0306662637 0.0295359228 0.0567033906 -0.1622363964 5.7345994783
3 5.9870152141 2.4464043362 0.0460547290 0.0029095446 -0.0521866512 0.0136417737 6.2440075219
4 6.0077966101 2.4503087852 0.0615098971 0.1474243267 -0.3234351634 -0.2069154942 7.7657076830
5 6.0346733770 2.4553484436 0.0770545097 0.1148957561 -0.1789910581 0.2878505814 6.9841795940
6 6.0677660242 2.4615382499 0.0927117506 0.0277454399 -0.0889309366 -0.1408429212 6.5594408559
7 6.1072242614 2.4688966862 0.1085053641 0.0959442739 -0.2837000641 0.1243324076 7.5770393652
8 6.1532285161 2.4774459185 0.1244597806 0.0512796730 -0.2085940123 0.0881374554 7.2161298210
9 6.2059917897 2.4872119652 0.1406002481 0.0232343568 0.1221655934 -0.0911587878 5.6471565915
10 6.2657618844 2.4982248995 0.1569529741 0.0335586083 0.0854823450 0.1620227668 5.8213523367
11 6.3328240433 2.5105190858 0.1735452767 0.0542573219 -0.1099887082 0.2053285318 6.8680712736
12 6.4075040549 2.5241334564 0.1904057491 0.0749168169 -0.2721335490 -0.0293282876 7.8673922123
13 6.4901718803 2.5391118298 0.2075644388 0.0459024433 0.2017578661 0.0720847194 5.4815783056
14 6.5812458780 2.5555032783 0.2250530435 0.0312883318 -0.1098055971 0.1386761071 7.1113323766
15 6.6811977131 2.5733625497 0.2429051270 0.1819255692 -0.4130069887 0.1065401166 8.9369984364
16 6.7905580552 2.5927505494 0.2611563592 0.0112991831 0.1044648579 0.0196539201 6.2498891103
17 6.9099231907 2.6137348926 0.2798447821 0.3307385593 -0.5693838313 0.0808740501 10.1718341624
18 7.0399627012 2.6363905361 0.2990111078 0.0086097803 -0.0437635426 0.0818201239 7.2303978088
19 7.1814283901 2.6608005006 0.3186990529 0.1230267133 -0.3481246376 0.0428479873 9.1297242974
20 7.3351646760 2.6870566981 0.3389557159 0.0123485311 -0.0675984985 0.0881984924 7.6510044371
21 7.5021207212 2.7152608807 0.3598320038 0.4459627906 -0.6666158025 -0.0398266549 11.5968169437
22 7.6833646179 2.7455257302 0.3813831179 0.0162970135 -0.0364391003 -0.1223487045 7.9930740672
23 7.8801000290 2.7779761124 0.4036691070 0.0475718850 -0.2167424543 0.0243842891 9.1121962669
24 8.0936857679 2.8127505239 0.4267555019 0.0052816850 -0.0183721427 0.0703146458 8.1423056370
25 8.3256589151 2.8500027657 0.4507140452 0.0806592200 0.2619708853 0.1096835231 6.8142108308
26 8.5777622121 2.8899038854 0.4756235333 0.0448795419 0.1666920988 0.1307412946 7.5348261933
27 8.8519766513 2.9326444365 0.5015707929 0.0462099662 0.1506698813 -0.1533249916 8.1682709145
28 9.1505604136 2.9784371185 0.5286518183 0.0235298900 -0.0691854610 0.1369060335 9.4414681466
29 9.4760956010 3.0275198705 0.5569731006 0.0344317159 0.1170079653 0.1440168462 8.6416124181
30 9.8315445957 3.0801595139 0.5866531894 0.0147739064 0.0705587939 0.0989715262 9.2955298984
31 10.2203183790 3.1366560573 0.6178245358 0.0179879180 -0.0239570299 -0.1319620350 10.5516549891
32 10.6463598003 3.1973478096 0.6506356775 0.0111981359 0.0434278390 0.0964995270 10.2542780543
33 11.1142456611 3.2626174813 0.6852538448 0.2019397981 -0.0270699179 0.4485610523 10.8780666625
34 11.6293126392 3.3328995049 0.7218680833 0.0457561562 -0.1333658864 -0.1672414319 12.8055114928
35 12.1978136493 3.4086888653 0.7606930187 0.0367345590 0.0645771661 -0.1804559465 12.0688444320
36 12.8271133663 3.4905518179 0.8019734239 0.0900870942 -0.2790612506 -0.1105075228 15.0426041649
37 13.5259345621 3.5791389789 0.8459897942 0.1343618207 -0.1649525437 -0.3273415326 15.3949277322
38 14.3046709710 3.6752014251 0.8930652026 0.0181077390 -0.0724814600 0.1133762627 14.6530418502
39 15.1757880926 3.7796106408 0.9435737898 0.0217533173 -0.0253303629 0.1452986236 15.1148192821
40 16.1543414362 3.8933834269 0.9979513653 0.3636253385 -0.2213202307 0.5609302042 17.1217736852
41 17.2586533589 4.0177132752 1.0567087569 0.0225435918 0.0244758446 0.1481368450 16.7714480965
42 18.5112066412 4.1540102520 1.1204487797 0.0787335744 0.1567430647 -0.2327341533 17.8092490166
43 19.9398381302 4.3039522101 1.1898880213 0.0144491381 0.1186864834 -0.0190435499 18.9779647475
44 21.5793536992 4.4695512700 1.2658851227 0.0454184809 -0.0995208594 0.1884517960 22.0372826974
45 23.4737439292 4.6532411560 1.3494779261 0.0952479458 -0.2199163793 0.2165288247 25.0312380303
46 25.6792708229 4.8579934415 1.4419329200 0.0208789122 0.0961943419 -0.1078218940 25.0764706482
47 28.2688410865 5.0874745176 1.5448120012 0.0182672359 0.0505691702 -0.1253395184 28.1598215774
48 31.3383189957 5.3462609608 1.6600640755 0.2130031243 -0.3540757469 0.2960295419 34.3544287903
49 35.0158305363 5.6401403195 1.7901529857 0.1019242076 -0.0153202918 0.3188879055 34.1488556621
50 39.4757995353 5.9765396453 1.9382397693 2.0000610380 1.0000000000 -1.0000305185 33.3993791255
51 44.9606868669 6.3651498802 2.1084482135 0.3274637147 0.4089785455 -0.4002502518 41.7695449586
52 51.8156834793 6.8188591461 2.3062617859 0.7298569234 -0.6197393719 0.5880306406 58.2850661810
53 60.5460132798 7.3551892471 2.5391345806 0.0904400060 0.2346568194 0.1880855739 56.2294134871
54 71.9154374639 7.9985831841 2.8174641987 0.0611139658 -0.1420331431 0.2023377178 73.1085206976
55 87.1237289940 8.7841962950 3.1562041197 0.0407246509 0.1594286935 -0.1237220374 85.1445317757
56 108.1448826023 9.7644859773 3.5776663067 0.1941264673 0.4254585406 -0.1145054476 100.8495657256
57 138.4171968680 11.0213483173 4.1166829047 0.0057074372 0.0610980560 -0.0444349498 137.4419875889
