#int double real img int16 real16 img16 error
0 2.3728990092 1.5404216985 0.0000000000 0.0010843501 0.0329294717 0.0000000000 2.2725328138
1 2.3740705279 1.5407715813 0.0096675831 0.0139303682 -0.0973845637 0.0666829432 2.6868063068
2 2.3775902438 1.5418222517 0.0193491043 0.0052677423 0.0420239875 -0.0591753899 2.2555609295
3 2.3834736870 1.5435767835 0.0290585695 0.0023033767 -0.0361339152 -0.0315866573 2.4991637351
4 2.3917469097 1.5460403242 0.0388101213 0.7321682299 -0.8443861202 -0.1384929960 5.7455749816
5 2.4024467433 1.5492201338 0.0486181088 0.3297766269 -0.5683767205 -0.0820032350 4.5012783725
6 2.4156211635 1.5531256375 0.0584971599 0.0023063953 -0.0201116977 0.0436109500 2.4752973122
7 2.4313297706 1.5577684969 0.0684622564 0.2288167696 -0.4692526017 0.0928373058 4.1094086774
8 2.4496443943 1.5631626978 0.0785288126 0.1468113310 0.0313119907 0.3818781091 2.4385873845
9 2.4706498319 1.5693246567 0.0887127592 0.0059148181 0.0180059206 0.0747703482 2.4067842119
10 2.4944447352 1.5762733485 0.0990306318 0.0004809168 -0.0057985168 0.0211493271 2.5090168845
11 2.5211426615 1.5840304557 0.1094996669 0.0229167806 -0.1434980316 0.0482192450 2.9881099643
12 2.5508733096 1.5926205428 0.1201379058 0.0545412669 -0.1018097476 0.2101809748 2.8792017632
13 2.5837839637 1.6020712574 0.1309643071 0.0275833231 -0.1531418806 0.0642719810 3.0852210261
14 2.6200411752 1.6124135623 0.1419988707 0.0323121087 -0.1142612995 0.1387676626 2.9814165190
15 2.6598327175 1.6236820008 0.1532627739 0.0371416426 -0.1243324076 0.1472518082 3.0555905036
16 2.7033698538 1.6359150015 0.1647785229 0.0069434569 0.0640888699 -0.0532547990 2.5181759176
17 2.7508899702 1.6491552270 0.1765701206 0.0740564599 -0.2631916257 0.0691854610 3.6686019502
18 2.8026596318 1.6634499716 0.1886632545 0.0048576662 0.0164799951 -0.0677205725 2.7782427704
19 2.8589781369 1.6788516180 0.2010855081 0.0322472102 -0.1668446913 0.0664082766 3.4247328230
20 2.9201816547 1.6954181587 0.2138665984 0.0069780371 -0.0808130131 -0.0211493271 3.2102296608
21 2.9866480535 1.7132137949 0.2270386456 0.0723537306 -0.2649616993 0.0463576159 3.9458239200
22 3.0588025484 1.7323096239 0.2406364793 0.0008262090 0.0018005921 0.0286873989 3.0395839221
23 3.1371243262 1.7527844309 0.2546979878 0.0305414745 -0.1445356609 -0.0982390820 3.7243881060
24 3.2221543404 1.7747256012 0.2692645182 0.0249420773 0.1186864834 0.1041901914 2.7697150933
25 3.3145045137 1.7982301768 0.2843813371 0.0027256521 -0.0513321329 -0.0095217750 3.5072597769
