#int double real img int16 real16 img16 error
0 0.0298730286 0.1728381573 0.0000000000 0.0000035802 -0.0018921476 0.0000000000 0.0305306795
1 0.0298877772 0.1728774148 0.0010847207 0.0000106671 0.0032654805 -0.0000610370 0.0287695210
2 0.0299320878 0.1729953020 0.0021710052 0.0030546656 0.0552690207 -0.0000305185 0.0138643240
3 0.0300061559 0.1731921637 0.0032604251 0.0001460701 -0.0001220740 0.0120853298 0.0301157039
4 0.0301103096 0.1734685775 0.0043545672 0.0004729265 -0.0027161473 0.0215765862 0.0313376552
5 0.0302450126 0.1738253580 0.0054550415 0.0156632173 -0.0771507920 0.0985442671 0.0716546318
6 0.0304108687 0.1742635627 0.0065634893 0.0012970325 0.0332041383 0.0139469588 0.0199522768
7 0.0306086283 0.1747845001 0.0076815915 0.0071373542 -0.0072634053 -0.0841700491 0.0415781637
8 0.0308391958 0.1753897394 0.0088110777 0.0020052245 -0.0070497757 0.0442213202 0.0345380619
9 0.0311036386 0.1760811226 0.0099537353 0.0073340215 -0.0507217627 0.0690023499 0.0549262877
10 0.0314031987 0.1768607786 0.0111114196 0.0004138836 0.0202642903 -0.0018005921 0.0246891802
11 0.0317393056 0.1777311403 0.0122860647 0.0154360725 -0.1029084140 0.0696127201 0.0820449049
12 0.0321135923 0.1786949640 0.0134796947 0.0077574014 -0.0791344951 0.0386669515 0.0671104279
13 0.0325279129 0.1797553516 0.0146944369 0.0024604250 0.0271614734 0.0415051729 0.0240037072
14 0.0329843642 0.1809157773 0.0159325353 0.0002897056 -0.0115054781 -0.0125431074 0.0378368017
15 0.0334853100 0.1821801169 0.0171963661 0.0005960828 -0.0234382153 -0.0068361461 0.0428564602
16 0.0340334101 0.1835526821 0.0184884544 0.0043460557 -0.0625324259 -0.0208746605 0.0621073352
17 0.0346316529 0.1850382599 0.0198114934 0.0149366668 -0.1073030793 -0.0585039827 0.0915967724
18 0.0352833943 0.1866421566 0.0211683653 0.0210662909 -0.1055635243 -0.0996124149 0.0999721568
19 0.0359924023 0.1883702497 0.0225621651 0.0042008351 -0.0558793909 -0.0328379162 0.0627270559
20 0.0367629089 0.1902290462 0.0239962270 0.0086072209 -0.0858180486 -0.0352488784 0.0797119811
21 0.0375996713 0.1922257494 0.0254741550 0.0102913933 -0.1013214515 -0.0050355541 0.0871008015
22 0.0385080426 0.1943683367 0.0269998571 0.0021195448 0.0455641346 -0.0065919980 0.0232711033
23 0.0394940553 0.1966656478 0.0285775843 0.0022144365 -0.0305795465 -0.0357676931 0.0557806930
24 0.0405645198 0.1991274876 0.0302119759 0.0061012431 0.0026245918 0.0780663472 0.0409034289
25 0.0417271396 0.2017647443 0.0319081108 0.0060180019 -0.0715659047 -0.0299386578 0.0785346665
26 0.0429906491 0.2045895273 0.0336715675 0.0038581247 0.0535905026 0.0314035463 0.0228058494
27 0.0443649769 0.2076153266 0.0355084928 0.0073875246 -0.0851771599 0.0115054781 0.0863035849
28 0.0458614406 0.2108572002 0.0374256826 0.0048969182 -0.0220648824 0.0664082766 0.0550926873
29 0.0474929814 0.2143319929 0.0394306759 0.0013264072 -0.0191045869 -0.0310068056 0.0594540756
30 0.0492744464 0.2180585943 0.0415318652 0.0060980438 0.0186162908 -0.0758384960 0.0535530341
31 0.0512229310 0.2220582433 0.0437386276 0.0040264575 -0.0071413312 -0.0630512406 0.0639365209
32 0.0533581962 0.2263548903 0.0460614785 0.0090751497 -0.0757469405 0.0577715384 0.0914026417
