#int double real img int16 real16 img16 error
0 2.9873028623 1.7283815731 0.0000000000 0.0217190612 0.1473738823 0.0000000000 2.4995853186
1 2.9887777170 1.7287741481 0.0108472067 0.0376743767 -0.0049134800 -0.1940366832 3.0476502002
2 2.9932087768 1.7299530197 0.0217100521 0.0334738555 0.1641285440 0.0808435316 2.4553030573
3 3.0006155928 1.7319216367 0.0326042513 0.1233209631 0.0568559832 0.3465376751 2.9043991383
4 3.0110309632 1.7346857749 0.0435456723 0.0152083316 0.0025940733 -0.1232947783 3.0279773987
5 3.0245012557 1.7382535798 0.0545504153 0.0054502694 -0.0408032472 -0.0615253151 3.1785167689
6 3.0410868680 1.7426356271 0.0656348930 0.0010903109 0.0329294717 -0.0024414808 2.9277295304
7 3.0608628327 1.7478450011 0.0768159151 0.0497771726 -0.1955931272 -0.1073335978 3.8108628018
8 3.0839195779 1.7538973940 0.0881107770 0.0039938341 0.0490432447 0.0398571734 2.9088560807
9 3.1103638570 1.7608112257 0.0995373530 0.1258286901 -0.2812280648 0.2161931211 4.1835330321
10 3.1403198654 1.7686077860 0.1111141964 0.0053219029 -0.0361644337 0.0633564257 3.2594835698
11 3.1739305633 1.7773114034 0.1228606470 0.0229347525 -0.1304971465 0.0768456069 3.6418508472
12 3.2113592317 1.7869496397 0.1347969474 0.0056884492 -0.0333262123 0.0676595355 3.3179116095
13 3.2527912904 1.7975535160 0.1469443695 0.0082546752 -0.0589617603 0.0691244240 3.4527049149
14 3.2984364154 1.8091577729 0.1593253534 0.0206975754 0.0111087374 0.1434369945 3.2332327738
15 3.3485309992 1.8218011688 0.1719636607 0.0098218058 0.0990020447 -0.0045167394 2.9991821534
16 3.4033410065 1.8355268214 0.1848845436 0.0234340921 -0.1098055971 0.1066621906 3.7904369549
17 3.4631652885 1.8503825987 0.1981149338 0.0092534110 -0.0002441481 0.0961943419 3.4352071629
18 3.5283394311 1.8664215660 0.2116836532 0.0002816724 0.0037537767 0.0163579211 3.5076834350
19 3.5992402283 1.8837024975 0.2256216510 0.1300879263 0.3372600482 0.1278420362 2.4010451019
20 3.6762908922 1.9022904618 0.2399622701 0.0406188024 -0.2004760887 -0.0206915494 4.4895675798
21 3.7599671306 1.9222574940 0.2547415502 0.0445385937 -0.2045960875 -0.0517593921 4.6174489848
22 3.8508042578 1.9436833666 0.2699985706 0.0022660620 0.0033265175 0.0474868007 3.8144961895
23 3.9494055343 1.9666564779 0.2857758426 0.1691632738 -0.3833124790 -0.1491134373 5.7114827842
24 4.0564519799 1.9912748759 0.3021197585 0.0116086870 -0.0490127262 0.0959501938 4.2052793887
25 4.1727139598 2.0176474435 0.3190811083 0.0218187253 -0.1427655873 -0.0379039888 4.7948228231
26 4.2990649138 2.0458952729 0.3367156753 0.0009520346 0.0306405835 0.0036317026 4.1721963961
27 4.4364976900 2.0761532659 0.3550849284 0.0168611435 -0.0834070864 -0.0995208594 4.8703673376
28 4.5861440598 2.1085720021 0.3742568262 0.1159067573 0.2707296976 0.2064271981 3.4058311203
29 4.7492981398 2.1433199294 0.3943067586 0.1056411389 0.1600695822 0.2828760643 3.9456987395
30 4.9274446382 2.1805859431 0.4153186523 0.0099879648 -0.0489516892 0.0871303446 5.0785456192
31 5.1222930951 2.2205824329 0.4373862756 0.0060585309 0.0712607196 0.0313119907 4.7844801518
32 5.3358196165 2.2635489030 0.4606147850 0.0097564649 0.0830713828 0.0534379101 4.9202752237
33 5.5703180368 2.3097562919 0.4851225707 0.0128882887 -0.1126438185 -0.0141300699 6.1172754941
34 5.8284630306 2.3595121542 0.5110434665 0.0103163208 -0.0241096225 0.0986663411 5.8517076680
35 6.1133884792 2.4131669125 0.5385294158 0.1065916144 -0.0108340709 0.3263039033 5.9208204354
36 6.4287854635 2.4711214447 0.5677537047 0.0818025190 -0.1125217444 -0.2629474776 7.3652765829
37 6.7790257254 2.5338363518 0.5989149085 0.0020028756 -0.0104373302 0.0435193945 6.7817927462
38 7.1693184719 2.6018433557 0.6322417453 0.0074388837 -0.0196234016 0.0839869381 7.1726712930
39 7.6059112522 2.6757594197 0.6679990867 0.0100663534 -0.0956450087 -0.0303048799 8.1683109358
40 8.0963496955 2.7563043841 0.7064954621 0.0012693006 0.0260322886 0.0243232521 7.9197446394
41 8.6498167331 2.8443231761 0.7480925098 0.0088532057 -0.0809961241 -0.0478835414 9.1910708822
42 9.2775804476 2.9408140462 0.7932169902 0.0043582084 0.0572527238 -0.0328684347 8.9973430292
43 9.9935923114 3.0469648233 0.8423762086 0.0423445181 -0.1892452773 -0.0808130131 11.3253341542
44 10.8152965840 3.1641999797 0.8961780361 0.0569836604 -0.1282082583 0.2013611255 11.3227225450
45 11.7647407828 3.2942424601 0.9553572089 0.1244794557 -0.1486861782 0.3199560533 12.2574922369
