#int double real img int16 real16 img16 error
0 0.0000047346 0.0021759035 0.0000000000 0.0000006296 0.0007934812 0.0000000000 0.0000019111
1 0.0000047369 0.0021763977 0.0000136558 0.0000046234 0.0021362957 -0.0002441481 0.0000000681
2 0.0000047439 0.0021778818 0.0000273313 0.0000041893 0.0020447401 -0.0000915555 0.0000000319
3 0.0000047557 0.0021803602 0.0000410463 0.0000046094 0.0021362957 -0.0002136296 0.0000000668
4 0.0000047722 0.0021838400 0.0000548208 0.0000046960 0.0021668142 -0.0000305185 0.0000000076
5 0.0000047935 0.0021883316 0.0000686749 0.0000046960 0.0021668142 -0.0000305185 0.0000000103
6 0.0000048198 0.0021938483 0.0000826294 0.0000048283 0.0021973327 0.0000000000 0.0000000068
7 0.0000048511 0.0022004065 0.0000967055 0.0000046960 0.0021668142 0.0000305185 0.0000000055
8 0.0000048877 0.0022080260 0.0001109249 0.0000046988 0.0021668142 0.0000610370 0.0000000042
9 0.0000049296 0.0022167300 0.0001253101 0.0000048292 0.0021973327 0.0000305185 0.0000000094
10 0.0000049771 0.0022265453 0.0001398845 0.0000048320 0.0021973327 0.0000610370 0.0000000071
11 0.0000050303 0.0022375025 0.0001546724 0.0000049670 0.0022278512 0.0000610370 0.0000000089
12 0.0000050897 0.0022496363 0.0001696993 0.0000049717 0.0022278512 0.0000915555 0.0000000066
13 0.0000051553 0.0022629858 0.0001849920 0.0000049782 0.0022278512 0.0001220740 0.0000000052
14 0.0000052277 0.0022775947 0.0002005787 0.0000051151 0.0022583697 0.0001220740 0.0000000065
15 0.0000053071 0.0022935118 0.0002164894 0.0000052623 0.0022888882 0.0001525925 0.0000000041
16 0.0000053939 0.0023107914 0.0002327559 0.0000052846 0.0022888882 0.0002136296 0.0000000008
17 0.0000054887 0.0023294937 0.0002494119 0.0000054393 0.0023194067 0.0002441481 0.0000000001
18 0.0000055920 0.0023496855 0.0002664939 0.0000055818 0.0023499252 0.0002441481 0.0000000005
19 0.0000057044 0.0023714409 0.0002840408 0.0000055818 0.0023499252 0.0002441481 0.0000000021
20 0.0000058265 0.0023948418 0.0003020946 0.0000057420 0.0023804437 0.0002746666 0.0000000010
21 0.0000059591 0.0024199788 0.0003207006 0.0000059059 0.0024109622 0.0003051851 0.0000000003
22 0.0000061031 0.0024469524 0.0003399081 0.0000060540 0.0024414808 0.0003051851 0.0000000012
23 0.0000062594 0.0024758738 0.0003597705 0.0000060735 0.0024414808 0.0003357036 0.0000000018
24 0.0000064290 0.0025068665 0.0003803462 0.0000063753 0.0025025178 0.0003357036 0.0000000020
25 0.0000066133 0.0025400676 0.0004016993 0.0000063967 0.0025025178 0.0003662221 0.0000000027
26 0.0000068136 0.0025756295 0.0004238999 0.0000067059 0.0025635548 0.0003662221 0.0000000035
27 0.0000070314 0.0026137221 0.0004470254 0.0000069118 0.0025940733 0.0004272591 0.0000000008
28 0.0000072685 0.0026545349 0.0004711614 0.0000072322 0.0026551103 0.0004272591 0.0000000019
29 0.0000075271 0.0026982799 0.0004964028 0.0000072592 0.0026551103 0.0004577776 0.0000000034
30 0.0000078095 0.0027451951 0.0005228552 0.0000076159 0.0027161473 0.0004882962 0.0000000020
31 0.0000081183 0.0027955477 0.0005506367 0.0000079819 0.0027771844 0.0005188147 0.0000000013
32 0.0000084567 0.0028496392 0.0005798797 0.0000083573 0.0028382214 0.0005493332 0.0000000011
33 0.0000088284 0.0029078109 0.0006107331 0.0000087419 0.0028992584 0.0005798517 0.0000000010
34 0.0000092375 0.0029704498 0.0006433656 0.0000091741 0.0029602954 0.0006408887 0.0000000001
35 0.0000096891 0.0030379971 0.0006779684 0.0000095392 0.0030213324 0.0006408887 0.0000000017
36 0.0000101889 0.0031109576 0.0007147596 0.0000099937 0.0030823695 0.0007019257 0.0000000010
37 0.0000107440 0.0031899110 0.0007539892 0.0000106103 0.0031739250 0.0007324442 0.0000000007
38 0.0000113626 0.0032755267 0.0007959452 0.0000112455 0.0032654805 0.0007629627 0.0000000012
39 0.0000120546 0.0033685815 0.0008409610 0.0000117447 0.0033265175 0.0008239998 0.0000000021
40 0.0000128318 0.0034699816 0.0008894251 0.0000126230 0.0034485916 0.0008545183 0.0000000017
41 0.0000137090 0.0035807907 0.0009417927 0.0000135879 0.0035706656 0.0009155553 0.0000000008
42 0.0000147040 0.0037022655 0.0009986010 0.0000145901 0.0036927396 0.0009765923 0.0000000006
43 0.0000158388 0.0038359014 0.0010604888 0.0000153976 0.0037842952 0.0010376293 0.0000000032
44 0.0000171411 0.0039834918 0.0011282213 0.0000169474 0.0039674062 0.0010986663 0.0000000011
45 0.0000186459 0.0041472055 0.0012027235 0.0000183910 0.0041199988 0.0011902219 0.0000000009
46 0.0000203978 0.0043296912 0.0012851241 0.0000200824 0.0043031098 0.0012512589 0.0000000019
47 0.0000224547 0.0045342164 0.0013768151 0.0000222041 0.0045167394 0.0013428144 0.0000000015
48 0.0000248929 0.0047648601 0.0014795337 0.0000244338 0.0047303690 0.0014343699 0.0000000032
49 0.0000278141 0.0050267804 0.0015954755 0.0000274729 0.0050050356 0.0015564440 0.0000000020
50 0.0000313567 0.0053265966 0.0017274580 0.0000311192 0.0053102206 0.0017090365 0.0000000006
51 0.0000357135 0.0056729458 0.0018791564 0.0000352294 0.0056459243 0.0018311106 0.0000000030
52 0.0000411587 0.0060773146 0.0020554580 0.0000405709 0.0060426649 0.0020142216 0.0000000029
53 0.0000480934 0.0065553193 0.0022630061 0.0000476168 0.0065309610 0.0022278512 0.0000000018
54 0.0000571245 0.0071287448 0.0025110676 0.0000566744 0.0071108127 0.0024719993 0.0000000018
55 0.0000692048 0.0078289232 0.0028129699 0.0000687516 0.0078127384 0.0027771844 0.0000000015
56 0.0000859025 0.0087026073 0.0031885985 0.0000850023 0.0086672567 0.0031434065 0.0000000033
57 0.0001099487 0.0098227870 0.0036689975 0.0001091595 0.0097964415 0.0036317026 0.0000000021
58 0.0001464554 0.0113100973 0.0043054745 0.0001457609 0.0112918485 0.0042725913 0.0000000014
59 0.0002059344 0.0133792733 0.0051893576 0.0002052807 0.0133671072 0.0051576281 0.0000000012
60 0.0003129616 0.0164531290 0.0065004707 0.0003114421 0.0164189581 0.0064699240 0.0000000021
61 0.0005368402 0.0214951635 0.0086485903 0.0005343631 0.0214545122 0.0086062197 0.0000000034
62 0.0011426285 0.0312799671 0.0128137483 0.0011382295 0.0312204352 0.0127872555 0.0000000042
63 0.0040064592 0.0584211096 0.0243604844 0.0015648525 0.0312204352 0.0242927335 0.0007398813
64 0.3065840767 0.5097062599 0.2162951809 0.0005727108 0.0216376232 0.0102237007 0.2806764491
65 0.0065100797 -0.0740754018 -0.0319830355 0.0019532442 -0.0312509537 -0.0312509537 0.0018344693
66 0.0013922449 -0.0341628611 -0.0150047947 0.0012020755 -0.0312509537 -0.0150151067 0.0000084793
67 0.0005830745 -0.0220472148 -0.0098485949 0.0005826831 -0.0220343638 -0.0098574786 0.0000000002
68 0.0003162602 -0.0161915685 -0.0073548158 0.0003171580 -0.0162053285 -0.0073854793 0.0000000011
69 0.0001969604 -0.0127412081 -0.0058840504 0.0001974273 -0.0127567370 -0.0058900723 0.0000000003
70 0.0001337073 -0.0104672476 -0.0049136535 0.0001346588 -0.0104983673 -0.0049439985 0.0000000019
71 0.0000962828 -0.0088561017 -0.0042251968 0.0000963242 -0.0088503677 -0.0042420728 0.0000000003
72 0.0000723747 -0.0076551542 -0.0037112420 0.0000725405 -0.0076601459 -0.0037232582 0.0000000002
73 0.0000562094 -0.0067256829 -0.0033127895 0.0000561445 -0.0067140721 -0.0033265175 0.0000000003
74 0.0000447908 -0.0059851744 -0.0029947456 0.0000449083 -0.0059816279 -0.0030213324 0.0000000007
75 0.0000364401 -0.0053814738 -0.0027349279 0.0000367234 -0.0054017762 -0.0027466659 0.0000000005
76 0.0000301579 -0.0048799989 -0.0025186278 0.0000302596 -0.0048829615 -0.0025330363 0.0000000002
77 0.0000253196 -0.0044569144 -0.0023357073 0.0000253754 -0.0044557024 -0.0023499252 0.0000000002
78 0.0000215190 -0.0040952582 -0.0021789514 0.0000218027 -0.0041199988 -0.0021973327 0.0000000009
79 0.0000184825 -0.0037826305 -0.0020430859 0.0000188595 -0.0038148137 -0.0020752586 0.0000000021
80 0.0000160208 -0.0035097566 -0.0019241653 0.0000161324 -0.0035096286 -0.0019531846 0.0000000008
81 0.0000139994 -0.0032695611 -0.0018191797 0.0000142166 -0.0032959990 -0.0018311106 0.0000000008
82 0.0000123209 -0.0030565521 -0.0017257927 0.0000123398 -0.0030518509 -0.0017395550 0.0000000002
83 0.0000109130 -0.0028664020 -0.0016421630 0.0000109456 -0.0028687399 -0.0016479995 0.0000000000
84 0.0000097215 -0.0026956545 -0.0015668199 0.0000098959 -0.0027161473 -0.0015869625 0.0000000008
85 0.0000087050 -0.0025415157 -0.0014985744 0.0000089003 -0.0025635548 -0.0015259255 0.0000000012
86 0.0000078316 -0.0024017028 -0.0014364551 0.0000078702 -0.0024109622 -0.0014343699 0.0000000001
87 0.0000070761 -0.0022743325 -0.0013796602 0.0000071251 -0.0022888882 -0.0013733329 0.0000000003
88 0.0000064186 -0.0021578369 -0.0013275224 0.0000064982 -0.0021668142 -0.0013428144 0.0000000003
89 0.0000058433 -0.0020509007 -0.0012794815 0.0000058239 -0.0020447401 -0.0012817774 0.0000000000
90 0.0000053373 -0.0019524118 -0.0012350640 0.0000055007 -0.0019837031 -0.0012512589 0.0000000012
91 0.0000048902 -0.0018614237 -0.0011938668 0.0000049969 -0.0018921476 -0.0011902219 0.0000000010
92 0.0000044935 -0.0017771261 -0.0011555446 0.0000044781 -0.0017700735 -0.0011597034 0.0000000001
93 0.0000041399 -0.0016988208 -0.0011198000 0.0000041959 -0.0017090365 -0.0011291849 0.0000000002
94 0.0000038238 -0.0016259031 -0.0010863752 0.0000039230 -0.0016479995 -0.0010986663 0.0000000006
95 0.0000035400 -0.0015578470 -0.0010550459 0.0000035635 -0.0015564440 -0.0010681478 0.0000000002
96 0.0000032845 -0.0014941924 -0.0010256159 0.0000034051 -0.0015259255 -0.0010376293 0.0000000012
97 0.0000030537 -0.0014345352 -0.0009979130 0.0000031602 -0.0014648885 -0.0010071108 0.0000000010
98 0.0000028447 -0.0013785191 -0.0009717850 0.0000028398 -0.0013733329 -0.0009765923 0.0000000001
99 0.0000026548 -0.0013258289 -0.0009470974 0.0000026982 -0.0013428144 -0.0009460738 0.0000000003
100 0.0000024819 -0.0012761843 -0.0009237305 0.0000025380 -0.0012817774 -0.0009460738 0.0000000005
101 0.0000023241 -0.0012293358 -0.0009015777 0.0000024039 -0.0012512589 -0.0009155553 0.0000000007
102 0.0000021797 -0.0011850600 -0.0008805436 0.0000021999 -0.0011902219 -0.0008850368 0.0000000000
103 0.0000020473 -0.0011431566 -0.0008605426 0.0000021282 -0.0011597034 -0.0008850368 0.0000000009
104 0.0000019257 -0.0011034456 -0.0008414976 0.0000020053 -0.0011291849 -0.0008545183 0.0000000008
105 0.0000018137 -0.0010657645 -0.0008233391 0.0000018199 -0.0010681478 -0.0008239998 0.0000000000
106 0.0000017105 -0.0010299663 -0.0008060042 0.0000017557 -0.0010376293 -0.0008239998 0.0000000004
107 0.0000016151 -0.0009959179 -0.0007894359 0.0000016439 -0.0010071108 -0.0007934812 0.0000000001
108 0.0000015268 -0.0009634984 -0.0007735823 0.0000015833 -0.0009765923 -0.0007934812 0.0000000006
109 0.0000014449 -0.0009325974 -0.0007583962 0.0000014772 -0.0009460738 -0.0007629627 0.0000000002
110 0.0000013689 -0.0009031146 -0.0007438345 0.0000014204 -0.0009155553 -0.0007629627 0.0000000005
111 0.0000012982 -0.0008749579 -0.0007298576 0.0000013198 -0.0008850368 -0.0007324442 0.0000000001
112 0.0000012324 -0.0008480431 -0.0007164295 0.0000012667 -0.0008545183 -0.0007324442 0.0000000003
113 0.0000011711 -0.0008222929 -0.0007035168 0.0000011717 -0.0008239998 -0.0007019257 0.0000000000
114 0.0000011138 -0.0007976363 -0.0006910890 0.0000011717 -0.0008239998 -0.0007019257 0.0000000008
115 0.0000010603 -0.0007740078 -0.0006791179 0.0000011223 -0.0007934812 -0.0007019257 0.0000000009
116 0.0000010102 -0.0007513469 -0.0006675776 0.0000010329 -0.0007629627 -0.0006714072 0.0000000001
117 0.0000009632 -0.0007295979 -0.0006564439 0.0000009873 -0.0007324442 -0.0006714072 0.0000000002
118 0.0000009192 -0.0007087090 -0.0006456945 0.0000009472 -0.0007324442 -0.0006408887 0.0000000006
119 0.0000008778 -0.0006886326 -0.0006353089 0.0000009034 -0.0007019257 -0.0006408887 0.0000000002
120 0.0000008390 -0.0006693240 -0.0006252678 0.0000009034 -0.0007019257 -0.0006408887 0.0000000013
121 0.0000008024 -0.0006507421 -0.0006155533 0.0000008615 -0.0006714072 -0.0006408887 0.0000000011
122 0.0000007679 -0.0006328485 -0.0006061489 0.0000007833 -0.0006408887 -0.0006103702 0.0000000001
123 0.0000007354 -0.0006156073 -0.0005970391 0.0000007451 -0.0006103702 -0.0006103702 0.0000000002
124 0.0000007048 -0.0005989852 -0.0005882093 0.0000007451 -0.0006103702 -0.0006103702 0.0000000006
125 0.0000006758 -0.0005829510 -0.0005796460 0.0000006725 -0.0005798517 -0.0005798517 0.0000000000
126 0.0000006485 -0.0005674756 -0.0005713367 0.0000007088 -0.0005798517 -0.0006103702 0.0000000017
127 0.0000006226 -0.0005525317 -0.0005632694 0.0000006725 -0.0005798517 -0.0005798517 0.0000000010
128 0.0000005981 -0.0005380937 -0.0005554330 0.0001674406 -0.0000305185 0.0129398480 0.0001823802
129 0.0000005748 -0.0005241377 -0.0005478171 0.0000006380 -0.0005493332 -0.0005798517 0.0000000017
130 0.0000005528 -0.0005106412 -0.0005404118 0.0000006035 -0.0005493332 -0.0005493332 0.0000000016
131 0.0000005319 -0.0004975830 -0.0005332080 0.0000005709 -0.0005188147 -0.0005493332 0.0000000007
132 0.0000005121 -0.0004849433 -0.0005261970 0.0000005402 -0.0004882962 -0.0005493332 0.0000000005
133 0.0000004932 -0.0004727033 -0.0005193704 0.0000005076 -0.0004882962 -0.0005188147 0.0000000002
134 0.0000004753 -0.0004608454 -0.0005127208 0.0000005076 -0.0004882962 -0.0005188147 0.0000000008
