#int double real img int16 real16 img16 error
0 944.6681105756 30.7354536419 0.0000000000 0.4867198851 -0.6976531266 0.0000000000 988.0402011235
1 945.1345005636 30.7424347215 0.1928936431 0.4035788267 0.5195471053 -0.3655812250 913.7348300389
2 946.5357247024 30.7633983529 0.3860653868 0.3869261725 -0.5925473800 -0.1892452773 983.5263151642
3 948.8779656013 30.7984058633 0.5797946873 0.0025384420 0.0232856227 0.0446790979 947.3943745169
4 952.1715948970 30.8475599638 0.7743637253 1.0133996151 1.0000000000 -0.1157567064 891.6691501734
5 956.4312753937 30.9110055047 0.9700588037 0.0597360393 -0.2119510483 -0.1217078158 969.8303789515
6 961.6761065260 30.9889305486 1.1671717875 0.0106494854 0.0725730155 -0.0733664968 957.3600983456
7 967.9298156698 31.0815677741 1.3660016019 0.6359409694 0.4439832759 0.6624347667 939.1565901761
8 975.2209986862 31.1891962316 1.5668558051 2.0000000000 1.0000000000 1.0000000000 911.7088946128
9 983.5834140040 31.3121434754 1.7700522528 0.3511196418 -0.2854396191 -0.5192724387 1003.6482649613
10 993.0563356135 31.4507881031 1.9759208756 0.1740614931 -0.0865810114 0.4081240272 997.0636376217
11 1003.6849715341 31.6055627394 2.1848055890 0.3019403151 0.1971800897 -0.5128940703 993.7640841182
12 1015.5209557324 31.7769575100 2.3970663611 0.2781390081 -0.5251319926 0.0487380596 1048.9396320430
13 1028.6229230925 31.9655240586 2.6130814663 0.1431871893 -0.3107089450 -0.2159794916 1049.7588028064
14 1043.0571789892 32.1718801702 2.8332499542 0.1831461224 -0.3969542528 0.1599169897 1067.8756848097
15 1058.8984773015 32.3967150763 3.0579943704 0.8879049847 0.8979461043 -0.2856532487 1003.3524261485
16 1076.2309234753 32.6407955305 3.2877637708 0.1654570068 0.2289803766 0.3361919004 1059.2375380757
17 1095.1490225336 32.9049727594 3.5230370758 0.4188452764 -0.5917233802 0.2621234779 1132.6622097631
18 1115.7588960332 33.1901904126 3.7643268200 0.2903981574 0.1452681051 0.5189367351 1102.4994471120
19 1138.1796967606 33.4974936587 4.0121833641 0.3188212867 0.5534226508 -0.1120029298 1102.3207271565
20 1162.5452560597 33.8280396014 4.2671996419 0.1290236503 -0.2257454146 -0.2793969543 1180.3318145256
21 1189.0060060051 34.1831092235 4.5300165362 0.0598285542 0.1284829249 0.2081362346 1178.3962216800
22 1217.7312278136 34.5641211050 4.8013289879 0.3073977403 -0.0023194067 0.5544297617 1212.8749626907
23 1248.9116891935 34.9726472127 5.0818929673 0.3121870497 -0.1322367016 -0.5428632466 1263.9907570974
24 1282.7627475436 35.4104311152 5.3725334599 0.0102838305 0.0855739006 -0.0544145024 1277.2973014210
25 1319.5280137298 35.8794090543 5.6741536499 0.3672325346 0.5490890225 0.2563859981 1277.5837198801
26 1359.4836936530 36.3817343894 5.9877455249 0.0001417718 -0.0025635548 -0.0116275521 1359.8096142104
27 1402.9437534462 36.9198060489 6.3144021697 0.4360010636 -0.1586962493 -0.6409497360 1423.1922528052
28 1450.2660906680 37.4963017586 6.6553320801 0.2063669025 0.4503006073 -0.0599688711 1417.5014681658
