#int double real img int16 real16 img16 error
0 0.9446681106 0.9719403843 0.0000000000 0.0003522710 0.0187688833 0.0000000000 0.9085359102
1 0.9451345006 0.9721611454 0.0060998326 0.0199967879 0.1090731529 0.0899990844 0.7519599673
2 0.9465357247 0.9728240736 0.0122084595 0.0178002348 0.0290231025 -0.1302224799 0.9110468456
3 0.9488779656 0.9739311083 0.0183347179 0.0015267516 -0.0293282876 0.0258186590 1.0065854249
4 0.9521715949 0.9754854974 0.0244875311 0.1583616242 -0.3750419630 -0.1330607013 1.8487458668
5 0.9564312754 0.9774918216 0.0306759528 0.0248781819 -0.1329081088 0.0849330119 1.2359318338
6 0.9616761065 0.9799560279 0.0369092127 0.0013612781 -0.0175176244 -0.0324716941 0.9997673973
7 0.9679298157 0.9828854741 0.0431967635 0.1510636257 -0.3751640370 0.1015655995 1.8477053957
8 0.9752209987 0.9862889848 0.0495483311 0.1627317682 -0.0906704917 0.3930784021 1.2778546236
9 0.9835834140 0.9901769180 0.0559739670 0.0143936195 -0.0689107944 0.0982085635 1.1234505438
10 0.9930563356 0.9945612461 0.0624841044 0.0020335189 -0.0404370251 -0.0199591052 1.0780183042
11 1.0036849715 0.9994556499 0.0690896191 0.0459958085 -0.1273232215 0.1725821711 1.2803413334
12 1.0155209557 1.0048756284 0.0758018940 0.0515052317 0.0611896115 0.2185430464 0.9109183351
13 1.0286229231 1.0108386263 0.0826328915 0.0217646308 0.0598773156 0.1348307749 0.9070520334
14 1.0430571790 1.0173641795 0.0895952304 0.0156662210 0.1064180425 -0.0658894620 0.8539983539
15 1.0588984773 1.0244740835 0.0967022728 0.0718911303 -0.2291634877 0.1391949217 1.5734127850
16 1.0762309235 1.0321925852 0.1039682192 0.0017045976 0.0390942106 -0.0132755516 0.9999904833
17 1.0951490225 1.0405466027 0.1114082144 0.0016433557 0.0157475509 -0.0373546556 1.0723434880
18 1.1157588960 1.0495659768 0.1190384661 0.0093743050 0.0433362835 0.0865810114 1.0135516821
19 1.1381796968 1.0592837587 0.1268763782 0.0167983266 -0.1073641163 -0.0726035340 1.4008594997
20 1.1625452561 1.0697365392 0.1349407010 0.0153270815 -0.0070802942 0.1235999634 1.1596631050
21 1.1890060060 1.0809648265 0.1432517009 0.0056888329 -0.0652790918 0.0377819147 1.3249989960
