#int double real img int16 real16 img16 error
0 0.0000118927 0.0034485746 0.0000000000 0.0000000009 -0.0000305185 0.0000000000 0.0000121041
1 0.0000118985 0.0034493579 0.0000216430 0.0000117428 0.0034180731 -0.0002441481 0.0000000716
2 0.0000119162 0.0034517101 0.0000433172 0.0000110741 0.0033265175 -0.0000915555 0.0000000339
3 0.0000119457 0.0034556380 0.0000650540 0.0000119263 0.0034485916 -0.0001831111 0.0000000616
4 0.0000119871 0.0034611532 0.0000868850 0.0000118937 0.0034485916 0.0000305185 0.0000000033
5 0.0000120408 0.0034682719 0.0001088424 0.0000118937 0.0034485916 0.0000305185 0.0000000065
6 0.0000121068 0.0034770152 0.0001309588 0.0000118965 0.0034485916 0.0000610370 0.0000000057
7 0.0000121855 0.0034874093 0.0001532679 0.0000121126 0.0034791101 0.0000915555 0.0000000039
8 0.0000122773 0.0034994854 0.0001758041 0.0000119077 0.0034485916 0.0001220740 0.0000000055
9 0.0000123826 0.0035132803 0.0001986031 0.0000123324 0.0035096286 0.0001220740 0.0000000059
10 0.0000125018 0.0035288365 0.0002217020 0.0000123408 0.0035096286 0.0001525925 0.0000000051
11 0.0000126356 0.0035462025 0.0002451392 0.0000123408 0.0035096286 0.0001525925 0.0000000099
12 0.0000127847 0.0035654333 0.0002689553 0.0000127832 0.0035706656 0.0001831111 0.0000000074
13 0.0000129496 0.0035865908 0.0002931926 0.0000125783 0.0035401471 0.0002136296 0.0000000085
14 0.0000131313 0.0036097443 0.0003178959 0.0000130281 0.0036011841 0.0002441481 0.0000000055
15 0.0000133307 0.0036349712 0.0003431126 0.0000130440 0.0036011841 0.0002746666 0.0000000058
16 0.0000135489 0.0036623575 0.0003688932 0.0000133020 0.0036317026 0.0003357036 0.0000000020
17 0.0000137871 0.0036919987 0.0003952913 0.0000135460 0.0036622211 0.0003662221 0.0000000017
18 0.0000140466 0.0037240006 0.0004223644 0.0000137937 0.0036927396 0.0003967406 0.0000000016
19 0.0000143288 0.0037584806 0.0004501744 0.0000142734 0.0037537767 0.0004272591 0.0000000005
