#int double real img int16 real16 img16 error
0 0.0149719806 0.1223600449 0.0000000000 0.0001869316 0.0136722922 0.0000000000 0.0118130276
1 0.0149793724 0.1223878370 0.0007679234 0.0000430567 0.0065614795 -0.0000610370 0.0134164323
2 0.0150015803 0.1224712947 0.0015369540 0.0002057426 0.0143436995 -0.0000305185 0.0116940338
3 0.0150387023 0.1226106622 0.0023082042 0.0000084066 -0.0028992584 -0.0000305185 0.0157582098
4 0.0150909028 0.1228063482 0.0030827975 0.0001977142 0.0012207404 0.0140079958 0.0149024200
5 0.0151584142 0.1230589294 0.0038618737 0.0039101851 -0.0625019074 0.0019226661 0.0344365847
6 0.0152415391 0.1233691546 0.0046465946 0.0023664824 0.0486465041 0.0000000000 0.0056050653
7 0.0153406538 0.1237379500 0.0054381503 0.0043924319 -0.0520340587 -0.0410473952 0.0330567050
8 0.0154562112 0.1241664266 0.0062377653 0.0040385850 0.0116580706 0.0624713889 0.0158203506
9 0.0155887466 0.1246558884 0.0070467049 0.0045017675 -0.0326853236 0.0585955382 0.0274135392
10 0.0157388823 0.1252078426 0.0078662827 0.0036432443 0.0472426527 -0.0375682852 0.0081428708
11 0.0159073348 0.1258240116 0.0086978677 0.0041235688 0.0148625141 0.0624713889 0.0152040455
12 0.0160949225 0.1265063464 0.0095428931 0.0028836252 -0.0107425153 0.0526139103 0.0206923626
13 0.0163025747 0.1272570434 0.0104028647 0.0039554315 -0.0072634053 0.0624713889 0.0208068823
14 0.0165313422 0.1280785619 0.0112793712 0.0006571934 0.0250862148 -0.0052797021 0.0108816265
15 0.0167824099 0.1289736457 0.0121740949 0.0024389521 -0.0175176244 0.0461745048 0.0226157201
16 0.0170571106 0.1299453475 0.0130888233 0.0039404661 -0.0625019074 -0.0058290353 0.0373938313
17 0.0173569423 0.1309970560 0.0140254632 0.0061760002 -0.0625019074 -0.0476393933 0.0412444034
18 0.0176835868 0.1321325280 0.0149860550 0.0073184218 -0.0611590930 -0.0598162786 0.0429570398
19 0.0180389325 0.1333559242 0.0159727897 0.0020432620 -0.0179754021 -0.0414746544 0.0262013791
20 0.0184251006 0.1346718513 0.0169880278 0.0074009951 -0.0625019074 0.0591143529 0.0406521184
21 0.0188444752 0.1360854089 0.0180343207 0.0018890284 -0.0353404340 -0.0252998444 0.0312646695
22 0.0192997393 0.1376022446 0.0191144350 0.0041477846 0.0624713889 0.0156559954 0.0056566063
23 0.0197939163 0.1392286163 0.0202313803 0.0018242901 -0.0336008789 -0.0263679922 0.0320415359
24 0.0203304195 0.1409714654 0.0213884409 0.0035462020 0.0540787988 0.0249336222 0.0075629038
25 0.0209131097 0.1428385002 0.0225892125 0.0058701194 -0.0625019074 0.0443128758 0.0426366005
26 0.0215463645 0.1448382934 0.0238376443 0.0008161352 0.0285653249 -0.0003967406 0.0141067086
27 0.0222351600 0.1469803952 0.0251380878 0.0078091629 -0.0625019074 0.0624713889 0.0452766105
28 0.0229851685 0.1492754660 0.0264953542 0.0025208436 0.0191351054 0.0464186529 0.0173334513
29 0.0238028760 0.1517354309 0.0279147807 0.0020847745 -0.0449537645 -0.0079958495 0.0399762129
30 0.0246957235 0.1543736626 0.0294023089 0.0052989565 -0.0440076907 -0.0579851680 0.0469917324
31 0.0256722791 0.1572051972 0.0309645770 0.0011391413 -0.0110477004 -0.0318918424 0.0322599670
32 0.0267424467 0.1602469904 0.0326090295 0.0042149110 0.0176702170 0.0624713889 0.0212198968
33 0.0279177229 0.1635182230 0.0343440479 0.0011227090 -0.0257881405 0.0213934751 0.0360046166
34 0.0292115126 0.1670406683 0.0361791068 0.0071808692 -0.0625019074 0.0572222053 0.0531326060
35 0.0306395226 0.1708391343 0.0381249630 0.0041525551 -0.0156865139 -0.0625019074 0.0449175845
36 0.0322202520 0.1749420009 0.0401938842 0.0035914857 -0.0049439985 0.0597247230 0.0327404265
37 0.0339756115 0.1793818764 0.0423999285 0.0039097240 0.0026551103 0.0624713889 0.0316352134
38 0.0359317089 0.1841964035 0.0447592878 0.0029041304 0.0538346507 0.0024414808 0.0187849834
39 0.0381198562 0.1894292601 0.0472907137 0.0051924524 -0.0567033906 0.0444654683 0.0605892638
40 0.0405778711 0.1951314069 0.0500160484 0.0040862242 0.0304879910 -0.0561845759 0.0383860270
41 0.0433517772 0.2013626602 0.0529608939 0.0011363881 -0.0319528794 0.0107425153 0.0562185325
42 0.0464980488 0.2081936907 0.0561554624 0.0021085732 0.0253303629 0.0383007294 0.0337577881
43 0.0500866088 0.2157085902 0.0596356686 0.0039345509 -0.0056459243 0.0624713889 0.0490058624
44 0.0542048858 0.2240082037 0.0634445463 0.0005703563 0.0028382214 0.0237128819 0.0504947662
45 0.0589633789 0.2332145062 0.0676341109 0.0043710847 -0.0322580645 0.0577105014 0.0705741638
46 0.0645034120 0.2434764294 0.0722678371 0.0028020298 -0.0021973327 0.0528885769 0.0607311531
47 0.0710081184 0.2549777280 0.0774240053 0.0009472986 -0.0297860652 0.0077517014 0.0859446479
48 0.0787182983 0.2679477741 0.0832002922 0.0008499815 0.0288705100 -0.0040589618 0.0647721156
49 0.0879557896 0.2826766324 0.0897201823 0.0063049218 -0.0490127262 0.0624713889 0.1107603274
50 0.0991587252 0.2995365372 0.0971421028 0.0039053903 -0.0016479995 0.0624713889 0.0919141835
51 0.1129361393 0.3190131860 0.1056727327 0.0028728817 -0.0521256142 -0.0124820704 0.1517045665
52 0.1301551123 0.3417525152 0.1155868965 0.0078053489 0.0624713889 0.0624713889 0.0808192046
53 0.1520847092 0.3686326952 0.1272581836 0.0026623714 0.0222785119 0.0465407270 0.1264765281
54 0.1806434116 0.4008787779 0.1412077088 0.0068437182 -0.0542313913 0.0624713889 0.2133246742
55 0.2188449127 0.4402527041 0.1581849212 0.0053495612 0.0497756890 0.0535905026 0.1634122917
56 0.2716476632 0.4893835715 0.1793080679 0.0039043174 0.0624713889 0.0012817774 0.2139473717
57 0.3476882787 0.5523759074 0.2063228917 0.0039549891 -0.0072328867 0.0624713889 0.3338552573
58 0.4631326729 0.6360135081 0.2421146224 0.0039864986 0.0624713889 0.0091555528 0.3832204906
59 0.6512217086 0.7523718270 0.2918190238 0.0008556192 0.0142521439 0.0255439924 0.6157230588
60 0.9896713959 0.9252274387 0.3655483314 0.0016013439 -0.0357982116 0.0178838466 1.0444408946
61 1.6976376713 1.2087618725 0.4863459745 0.0041978928 0.0171819208 0.0624713889 1.5995324455
62 3.6133085497 1.7590018170 0.7205700225 0.0001869884 -0.0101016266 0.0092165899 3.6357507005
63 12.6695365633 3.2852604175 1.3698907081 0.0036870824 -0.0542619098 -0.0272530290 13.1044199972
64 969.5039766183 28.6628893655 12.1631718658 0.0043960447 -0.0625019074 -0.0221259194 973.6295858973
65 20.5866796525 -4.1655659623 -1.7985382583 0.0078129769 -0.0625019074 -0.0625019074 19.8489568498
66 4.4026650869 -1.9211188605 -0.8437816132 0.0039483483 -0.0064699240 -0.0625019074 4.2762785286
67 1.8438434760 -1.2398060000 -0.5538271918 0.0078129769 -0.0625019074 -0.0625019074 1.6274454615
68 1.0001025854 -0.9105188085 -0.4135916884 0.0066972374 -0.0625019074 -0.0528275399 0.8492834354
69 0.6228435798 -0.7164907868 -0.3308844696 0.0048831105 -0.0625019074 -0.0312509537 0.5174816983
70 0.4228194875 -0.5886165866 -0.2763150404 0.0078129769 -0.0625019074 -0.0625019074 0.3225127115
71 0.3044730310 -0.4980151991 -0.2376002787 0.0070624359 -0.0601519822 -0.0586870937 0.2237341245
72 0.2288689076 -0.4304809581 -0.2086984722 0.0013435567 -0.0216986602 0.0295419172 0.2238614502
73 0.1777496817 -0.3782129443 -0.1862918424 0.0030284361 -0.0526749474 0.0159306619 0.1468689287
74 0.1416409884 -0.3365710891 -0.1684069192 0.0026434942 -0.0268868068 -0.0438245796 0.1114251140
75 0.1152336837 -0.3026225082 -0.1537962978 0.0028980476 -0.0469679861 0.0263069552 0.0977964164
76 0.0953675753 -0.2744225048 -0.1416328499 0.0004470109 -0.0208441420 0.0035401471 0.0853771852
77 0.0800676521 -0.2506307173 -0.1313464718 0.0004529950 -0.0127262185 -0.0170598468 0.0696599832
78 0.0680489555 -0.2302932933 -0.1225314432 0.0002181700 -0.0112918485 0.0095217750 0.0653996853
79 0.0584467754 -0.2127129439 -0.1148911613 0.0072652298 -0.0625019074 -0.0579546495 0.0258051219
80 0.0506622301 -0.1973681204 -0.1082037667 0.0078129769 -0.0625019074 -0.0625019074 0.0202775553
81 0.0442701316 -0.1838609335 -0.1022999936 0.0045841685 -0.0625019074 -0.0260322886 0.0205447760
82 0.0389620163 -0.1718825574 -0.0970484558 0.0042487927 -0.0617084262 -0.0209967345 0.0179222035
83 0.0345098095 -0.1611896323 -0.0923456111 0.0034903453 -0.0587786493 0.0059511093 0.0201502547
84 0.0307420116 -0.1515877926 -0.0881087554 0.0043431135 -0.0412915433 -0.0513626514 0.0135155388
85 0.0275277129 -0.1429199293 -0.0842710310 0.0058512319 -0.0625019074 -0.0440992462 0.0080808305
86 0.0247656288 -0.1350576734 -0.0807778044 0.0046271311 -0.0616779077 -0.0286873989 0.0080980004
87 0.0223764359 -0.1278951124 -0.0775839938 0.0039285770 -0.0625019074 -0.0046998505 0.0095883696
88 0.0202973187 -0.1213440867 -0.0746520684 0.0002768292 0.0117191076 0.0118106632 0.0251816177
89 0.0184780310 -0.1153306207 -0.0719505313 0.0040934200 -0.0625019074 0.0136722922 0.0101221409
90 0.0168780079 -0.1097921813 -0.0694527526 0.0009533982 -0.0280770287 -0.0128482925 0.0098814311
91 0.0154642216 -0.1046755485 -0.0671360642 0.0049470712 -0.0625019074 -0.0322580645 0.0029950909
92 0.0142095700 -0.0999351450 -0.0649810495 0.0071252249 -0.0625019074 0.0567339091 0.0162157784
93 0.0130916523 -0.0955317121 -0.0629709798 0.0052588746 -0.0625019074 0.0367748039 0.0110401894
94 0.0120918287 -0.0914312521 -0.0610913649 0.0018941612 0.0323496200 -0.0291146580 0.0163442141
95 0.0111944919 -0.0876041761 -0.0593295901 0.0004504607 -0.0166325877 0.0131839961 0.0102951865
96 0.0103864976 -0.0840246122 -0.0576746228 0.0069241578 -0.0625019074 0.0549333171 0.0131437749
97 0.0096567151 -0.0806698402 -0.0561167711 0.0011643631 -0.0341196936 0.0004577776 0.0053675957
98 0.0089956712 -0.0775198261 -0.0546474865 0.0052588746 -0.0367748039 -0.0625019074 0.0017218488
99 0.0083952643 -0.0745568368 -0.0532591996 0.0019857391 -0.0445570238 -0.0006408887 0.0036686754
100 0.0078485345 -0.0717651194 -0.0519451840 0.0023851751 -0.0414746544 -0.0257881405 0.0016017032
101 0.0073494778 -0.0691306326 -0.0506994418 0.0068277050 -0.0625019074 0.0540482803 0.0110160253
102 0.0068928934 -0.0666408207 -0.0495166075 0.0004887600 0.0204779199 -0.0083315531 0.0092858837
103 0.0064742597 -0.0642844222 -0.0483918668 0.0048547081 -0.0307931761 -0.0625019074 0.0013207568
104 0.0060896312 -0.0620513078 -0.0473208873 0.0017689503 -0.0382091739 -0.0175786615 0.0014530473
105 0.0057355533 -0.0599323415 -0.0462997598 0.0042144258 -0.0625019074 -0.0175481429 0.0008332581
106 0.0054089918 -0.0579192621 -0.0453249477 0.0016616079 -0.0328684347 -0.0241096225 0.0010776340
107 0.0051072732 -0.0560045812 -0.0443932434 0.0067746164 -0.0535905026 0.0624713889 0.0114258774
108 0.0048280350 -0.0541814946 -0.0435017311 0.0047085775 -0.0625019074 0.0283211768 0.0052277594
109 0.0045691838 -0.0524438068 -0.0426477542 0.0069036022 -0.0547807245 0.0624713889 0.0110554954
110 0.0043288598 -0.0507858639 -0.0418288871 0.0066458849 -0.0625019074 0.0523392438 0.0090049025
111 0.0041054061 -0.0492024961 -0.0410429103 0.0003796470 -0.0013122959 0.0194402905 0.0059516889
112 0.0038973436 -0.0476889670 -0.0402877894 0.0039536395 -0.0625019074 -0.0068666646 0.0013363948
113 0.0037033482 -0.0462409295 -0.0395616558 0.0039491419 -0.0625019074 0.0065309610 0.0023889487
114 0.0035222324 -0.0448543862 -0.0388627901 0.0015151531 -0.0372325816 -0.0113528855 0.0008148868
