#int double real img int16 real16 img16 error
0 0.0000002373 0.0004871241 0.0000000000 0.0000002384 0.0004882962 0.0000000000 0.0000000000
1 0.0000002374 0.0004872348 0.0000030572 0.0000002692 0.0004577776 -0.0002441481 0.0000000620
2 0.0000002378 0.0004875670 0.0000061187 0.0000001490 0.0003662221 -0.0001220740 0.0000000312
3 0.0000002383 0.0004881218 0.0000091891 0.0000002692 0.0004577776 -0.0002441481 0.0000000651
4 0.0000002392 0.0004889009 0.0000122728 0.0000002422 0.0004882962 -0.0000610370 0.0000000054
5 0.0000002402 0.0004899064 0.0000153744 0.0000002422 0.0004882962 -0.0000610370 0.0000000058
6 0.0000002416 0.0004911415 0.0000184984 0.0000002422 0.0004882962 -0.0000610370 0.0000000063
7 0.0000002431 0.0004926097 0.0000216497 0.0000002422 0.0004882962 -0.0000610370 0.0000000069
8 0.0000002450 0.0004943154 0.0000248330 0.0000001826 0.0004272591 0.0000000000 0.0000000051
9 0.0000002471 0.0004962640 0.0000280534 0.0000002394 0.0004882962 -0.0000305185 0.0000000035
10 0.0000002494 0.0004984614 0.0000313162 0.0000002133 0.0004577776 -0.0000610370 0.0000000102
11 0.0000002521 0.0005009144 0.0000346268 0.0000002394 0.0004882962 -0.0000305185 0.0000000044
12 0.0000002551 0.0005036308 0.0000379909 0.0000002394 0.0004882962 -0.0000305185 0.0000000049
13 0.0000002584 0.0005066194 0.0000414146 0.0000002394 0.0004882962 -0.0000305185 0.0000000055
14 0.0000002620 0.0005098899 0.0000449040 0.0000002394 0.0004882962 -0.0000305185 0.0000000062
15 0.0000002660 0.0005134533 0.0000484659 0.0000002384 0.0004882962 0.0000000000 0.0000000030
16 0.0000002703 0.0005173217 0.0000521075 0.0000002701 0.0005188147 0.0000305185 0.0000000005
17 0.0000002751 0.0005215087 0.0000558364 0.0000002394 0.0004882962 0.0000305185 0.0000000017
18 0.0000002803 0.0005260291 0.0000596606 0.0000002394 0.0004882962 0.0000305185 0.0000000023
19 0.0000002859 0.0005308995 0.0000635888 0.0000002701 0.0005188147 0.0000305185 0.0000000012
20 0.0000002920 0.0005361383 0.0000676306 0.0000002729 0.0005188147 0.0000610370 0.0000000003
21 0.0000002987 0.0005417658 0.0000717959 0.0000002701 0.0005188147 0.0000305185 0.0000000022
22 0.0000003059 0.0005478044 0.0000760959 0.0000002729 0.0005188147 0.0000610370 0.0000000011
23 0.0000003137 0.0005542791 0.0000805426 0.0000003055 0.0005493332 0.0000610370 0.0000000004
24 0.0000003222 0.0005612175 0.0000851489 0.0000003055 0.0005493332 0.0000610370 0.0000000007
25 0.0000003315 0.0005686503 0.0000899293 0.0000003055 0.0005493332 0.0000610370 0.0000000012
26 0.0000003415 0.0005766116 0.0000948994 0.0000003055 0.0005493332 0.0000610370 0.0000000019
27 0.0000003524 0.0005851395 0.0001000765 0.0000003055 0.0005493332 0.0000610370 0.0000000028
28 0.0000003643 0.0005942763 0.0001054799 0.0000003400 0.0005798517 0.0000610370 0.0000000022
29 0.0000003773 0.0006040696 0.0001111307 0.0000003446 0.0005798517 0.0000915555 0.0000000010
30 0.0000003914 0.0006145726 0.0001170527 0.0000003446 0.0005798517 0.0000915555 0.0000000019
31 0.0000004069 0.0006258452 0.0001232722 0.0000003809 0.0006103702 0.0000915555 0.0000000012
32 0.0000004238 0.0006379548 0.0001298189 0.0000003875 0.0006103702 0.0001220740 0.0000000008
33 0.0000004425 0.0006509778 0.0001367261 0.0000003875 0.0006103702 0.0001220740 0.0000000019
34 0.0000004630 0.0006650009 0.0001440316 0.0000004256 0.0006408887 0.0001220740 0.0000000011
35 0.0000004856 0.0006801228 0.0001517782 0.0000004657 0.0006714072 0.0001220740 0.0000000010
36 0.0000005107 0.0006964567 0.0001600147 0.0000004657 0.0006714072 0.0001220740 0.0000000021
37 0.0000005385 0.0007141321 0.0001687972 0.0000005160 0.0007019257 0.0001525925 0.0000000004
38 0.0000005695 0.0007332991 0.0001781899 0.0000005160 0.0007019257 0.0001525925 0.0000000016
39 0.0000006042 0.0007541315 0.0001882677 0.0000005598 0.0007324442 0.0001525925 0.0000000017
40 0.0000006431 0.0007768321 0.0001991175 0.0000006054 0.0007629627 0.0001525925 0.0000000024
41 0.0000006871 0.0008016392 0.0002108411 0.0000006054 0.0007629627 0.0001525925 0.0000000049
42 0.0000007369 0.0008288340 0.0002235589 0.0000007246 0.0008239998 0.0002136296 0.0000000001
43 0.0000007938 0.0008587514 0.0002374139 0.0000007246 0.0008239998 0.0002136296 0.0000000018
44 0.0000008591 0.0008917927 0.0002525773 0.0000008429 0.0008850368 0.0002441481 0.0000000001
45 0.0000009345 0.0009284437 0.0002692562 0.0000008978 0.0009155553 0.0002441481 0.0000000008
46 0.0000010223 0.0009692971 0.0002877034 0.0000009547 0.0009460738 0.0002441481 0.0000000024
47 0.0000011254 0.0010150846 0.0003082305 0.0000010292 0.0009765923 0.0002746666 0.0000000026
48 0.0000012476 0.0010667193 0.0003312263 0.0000011698 0.0010376293 0.0003051851 0.0000000015
49 0.0000013940 0.0011253559 0.0003571825 0.0000013198 0.0010986663 0.0003357036 0.0000000012
50 0.0000015716 0.0011924764 0.0003867297 0.0000015293 0.0011902219 0.0003357036 0.0000000026
51 0.0000017899 0.0012700144 0.0004206907 0.0000016476 0.0012207404 0.0003967406 0.0000000030
52 0.0000020628 0.0013605413 0.0004601597 0.0000019857 0.0013428144 0.0004272591 0.0000000014
53 0.0000024104 0.0014675532 0.0005066240 0.0000022959 0.0014343699 0.0004882962 0.0000000014
54 0.0000028630 0.0015959272 0.0005621580 0.0000027876 0.0015869625 0.0005188147 0.0000000020
55 0.0000034685 0.0017526776 0.0006297455 0.0000033986 0.0017395550 0.0006103702 0.0000000005
56 0.0000043053 0.0019482711 0.0007138383 0.0000041474 0.0019226661 0.0006714072 0.0000000025
57 0.0000055105 0.0021990481 0.0008213862 0.0000053247 0.0021668142 0.0007934812 0.0000000018
58 0.0000073402 0.0025320154 0.0009638757 0.0000071008 0.0025025178 0.0009155553 0.0000000032
59 0.0000103212 0.0029952462 0.0011617525 0.0000099704 0.0029602954 0.0010986663 0.0000000052
60 0.0000156852 0.0036833968 0.0014552741 0.0000154693 0.0036622211 0.0014343699 0.0000000009
61 0.0000269057 0.0048121677 0.0019361782 0.0000265378 0.0047914060 0.0018921476 0.0000000024
62 0.0000572671 0.0070027124 0.0028686409 0.0000568980 0.0069887387 0.0028382214 0.0000000011
63 0.0002007986 0.0130788573 0.0054536331 0.0001982022 0.0130008850 0.0054017762 0.0000000088
64 0.0153656025 0.1141090179 0.0484224594 0.0019494311 0.0312204352 0.0312204352 0.0071664268
65 0.0003262769 -0.0165834168 -0.0071601098 0.0003260517 -0.0165715506 -0.0071718497 0.0000000003
66 0.0000697775 -0.0076481119 -0.0033591551 0.0000696867 -0.0076296274 -0.0033875546 0.0000000011
67 0.0000292229 -0.0049357566 -0.0022048258 0.0000294064 -0.0049439985 -0.0022278512 0.0000000006
68 0.0000158506 -0.0036248407 -0.0016465382 0.0000159052 -0.0036317026 -0.0016479995 0.0000000000
69 0.0000098714 -0.0028524012 -0.0013172748 0.0000099518 -0.0028687399 -0.0013122959 0.0000000003
70 0.0000067012 -0.0023433248 -0.0011000300 0.0000067972 -0.0023499252 -0.0011291849 0.0000000009
71 0.0000048256 -0.0019826342 -0.0009459037 0.0000048301 -0.0019837031 -0.0009460738 0.0000000000
72 0.0000036273 -0.0017137756 -0.0008308436 0.0000035998 -0.0017090365 -0.0008239998 0.0000000001
73 0.0000028171 -0.0015056929 -0.0007416412 0.0000028649 -0.0015259255 -0.0007324442 0.0000000005
74 0.0000022449 -0.0013399136 -0.0006704400 0.0000022959 -0.0013428144 -0.0007019257 0.0000000010
75 0.0000018263 -0.0012047619 -0.0006122741 0.0000018628 -0.0012207404 -0.0006103702 0.0000000003
76 0.0000015115 -0.0010924957 -0.0005638505 0.0000016113 -0.0011291849 -0.0005798517 0.0000000016
77 0.0000012690 -0.0009977789 -0.0005228997 0.0000013160 -0.0010071108 -0.0005493332 0.0000000008
78 0.0000010785 -0.0009168141 -0.0004878065 0.0000011335 -0.0009460738 -0.0004882962 0.0000000009
79 0.0000009263 -0.0008468255 -0.0004573900 0.0000009398 -0.0008545183 -0.0004577776 0.0000000001
80 0.0000008029 -0.0007857366 -0.0004307670 0.0000008392 -0.0007934812 -0.0004577776 0.0000000008
81 0.0000007016 -0.0007319636 -0.0004072636 0.0000007190 -0.0007324442 -0.0004272591 0.0000000004
82 0.0000006175 -0.0006842768 -0.0003863569 0.0000006501 -0.0007019257 -0.0003967406 0.0000000004
83 0.0000005469 -0.0006417075 -0.0003676345 0.0000005449 -0.0006408887 -0.0003662221 0.0000000000
84 0.0000004872 -0.0006034819 -0.0003507673 0.0000005067 -0.0006103702 -0.0003662221 0.0000000003
85 0.0000004363 -0.0005689745 -0.0003354890 0.0000004489 -0.0005798517 -0.0003357036 0.0000000001
86 0.0000003925 -0.0005376743 -0.0003215822 0.0000004489 -0.0005798517 -0.0003357036 0.0000000020
87 0.0000003546 -0.0005091596 -0.0003088674 0.0000003949 -0.0005493332 -0.0003051851 0.0000000016
88 0.0000003217 -0.0004830795 -0.0002971952 0.0000003316 -0.0004882962 -0.0003051851 0.0000000001
89 0.0000002929 -0.0004591395 -0.0002864402 0.0000003027 -0.0004577776 -0.0003051851 0.0000000004
90 0.0000002675 -0.0004370905 -0.0002764964 0.0000002580 -0.0004272591 -0.0002746666 0.0000000001
91 0.0000002451 -0.0004167209 -0.0002672735 0.0000002580 -0.0004272591 -0.0002746666 0.0000000002
92 0.0000002252 -0.0003978490 -0.0002586942 0.0000002580 -0.0004272591 -0.0002746666 0.0000000011
93 0.0000002075 -0.0003803186 -0.0002506920 0.0000002328 -0.0003967406 -0.0002746666 0.0000000008
94 0.0000001916 -0.0003639944 -0.0002432091 0.0000002096 -0.0003662221 -0.0002746666 0.0000000010
95 0.0000001774 -0.0003487585 -0.0002361954 0.0000001937 -0.0003662221 -0.0002441481 0.0000000004
96 0.0000001646 -0.0003345080 -0.0002296068 0.0000001723 -0.0003357036 -0.0002441481 0.0000000002
97 0.0000001530 -0.0003211524 -0.0002234049 0.0000001723 -0.0003357036 -0.0002441481 0.0000000006
98 0.0000001426 -0.0003086120 -0.0002175556 0.0000001723 -0.0003357036 -0.0002441481 0.0000000014
99 0.0000001331 -0.0002968161 -0.0002120287 0.0000001527 -0.0003051851 -0.0002441481 0.0000000011
100 0.0000001244 -0.0002857021 -0.0002067975 0.0000001527 -0.0003051851 -0.0002441481 0.0000000018
101 0.0000001165 -0.0002752140 -0.0002018381 0.0000001211 -0.0002746666 -0.0002136296 0.0000000001
102 0.0000001092 -0.0002653019 -0.0001971292 0.0000001211 -0.0002746666 -0.0002136296 0.0000000004
103 0.0000001026 -0.0002559209 -0.0001926515 0.0000001211 -0.0002746666 -0.0002136296 0.0000000008
104 0.0000000965 -0.0002470307 -0.0001883878 0.0000001211 -0.0002746666 -0.0002136296 0.0000000014
105 0.0000000909 -0.0002385949 -0.0001843227 0.0000001090 -0.0002746666 -0.0001831111 0.0000000013
106 0.0000000857 -0.0002305807 -0.0001804419 0.0000001052 -0.0002441481 -0.0002136296 0.0000000013
107 0.0000000809 -0.0002229583 -0.0001767327 0.0000001052 -0.0002441481 -0.0002136296 0.0000000018
108 0.0000000765 -0.0002157004 -0.0001731835 0.0000000792 -0.0002136296 -0.0001831111 0.0000000001
109 0.0000000724 -0.0002087826 -0.0001697838 0.0000000792 -0.0002136296 -0.0001831111 0.0000000002
110 0.0000000686 -0.0002021822 -0.0001665238 0.0000000792 -0.0002136296 -0.0001831111 0.0000000004
111 0.0000000651 -0.0001958787 -0.0001633948 0.0000000792 -0.0002136296 -0.0001831111 0.0000000007
112 0.0000000618 -0.0001898532 -0.0001603886 0.0000000689 -0.0002136296 -0.0001525925 0.0000000006
113 0.0000000587 -0.0001840885 -0.0001574978 0.0000000671 -0.0001831111 -0.0001831111 0.0000000007
114 0.0000000558 -0.0001785685 -0.0001547156 0.0000000671 -0.0001831111 -0.0001831111 0.0000000008
115 0.0000000531 -0.0001732788 -0.0001520356 0.0000000568 -0.0001831111 -0.0001525925 0.0000000001
116 0.0000000506 -0.0001682056 -0.0001494520 0.0000000568 -0.0001831111 -0.0001525925 0.0000000002
117 0.0000000483 -0.0001633366 -0.0001469595 0.0000000568 -0.0001831111 -0.0001525925 0.0000000004
118 0.0000000461 -0.0001586602 -0.0001445530 0.0000000466 -0.0001525925 -0.0001525925 0.0000000001
119 0.0000000440 -0.0001541656 -0.0001422279 0.0000000568 -0.0001525925 -0.0001831111 0.0000000017
120 0.0000000420 -0.0001498430 -0.0001399800 0.0000000466 -0.0001525925 -0.0001525925 0.0000000002
121 0.0000000402 -0.0001456830 -0.0001378052 0.0000000484 -0.0001831111 -0.0001220740 0.0000000016
122 0.0000000385 -0.0001416771 -0.0001356998 0.0000000568 -0.0001831111 -0.0001525925 0.0000000020
123 0.0000000369 -0.0001378173 -0.0001336604 0.0000000568 -0.0001831111 -0.0001525925 0.0000000024
124 0.0000000353 -0.0001340961 -0.0001316837 0.0000000466 -0.0001525925 -0.0001525925 0.0000000008
125 0.0000000339 -0.0001305065 -0.0001297666 0.0000000466 -0.0001525925 -0.0001525925 0.0000000010
126 0.0000000325 -0.0001270420 -0.0001279064 0.0000000466 -0.0001525925 -0.0001525925 0.0000000013
127 0.0000000312 -0.0001236964 -0.0001261003 0.0000000298 -0.0001220740 -0.0001220740 0.0000000000
128 0.0000000300 -0.0001204642 -0.0001243460 0.0000000466 -0.0001525925 -0.0001525925 0.0000000018
129 0.0000000288 -0.0001173398 -0.0001226410 0.0000000298 -0.0001220740 -0.0001220740 0.0000000000
130 0.0000000277 -0.0001143183 -0.0001209831 0.0000000298 -0.0001220740 -0.0001220740 0.0000000001
