#int double real img int16 real16 img16 error
0 0.0000000016 0.0000400513 0.0000000000 0.0000000009 0.0000305185 0.0000000000 0.0000000001
1 0.0000000016 0.0000400512 0.0000009916 0.0000002394 0.0000305185 -0.0004882962 0.0000002395
2 0.0000000016 0.0000400507 0.0000019833 0.0000001052 -0.0002136296 -0.0002441481 0.0000001249
3 0.0000000016 0.0000400500 0.0000029751 0.0000002701 0.0000305185 -0.0005188147 0.0000002724
4 0.0000000016 0.0000400490 0.0000039672 0.0000000242 0.0000305185 -0.0001525925 0.0000000246
5 0.0000000016 0.0000400477 0.0000049597 0.0000000242 0.0000305185 -0.0001525925 0.0000000249
6 0.0000000016 0.0000400461 0.0000059526 0.0000000158 0.0000305185 -0.0001220740 0.0000000165
7 0.0000000017 0.0000400442 0.0000069461 0.0000000158 0.0000305185 -0.0001220740 0.0000000167
8 0.0000000017 0.0000400421 0.0000079402 0.0000000047 -0.0000305185 -0.0000610370 0.0000000097
9 0.0000000017 0.0000400396 0.0000089350 0.0000000158 0.0000305185 -0.0001220740 0.0000000173
10 0.0000000017 0.0000400369 0.0000099306 0.0000000158 0.0000305185 -0.0001220740 0.0000000175
11 0.0000000017 0.0000400338 0.0000109271 0.0000000242 0.0000305185 -0.0001525925 0.0000000268
12 0.0000000017 0.0000400305 0.0000119246 0.0000000158 0.0000305185 -0.0001220740 0.0000000180
13 0.0000000018 0.0000400269 0.0000129232 0.0000000158 0.0000305185 -0.0001220740 0.0000000183
14 0.0000000018 0.0000400230 0.0000139229 0.0000000149 0.0000000000 -0.0001220740 0.0000000201
15 0.0000000018 0.0000400188 0.0000149239 0.0000000158 0.0000305185 -0.0001220740 0.0000000189
16 0.0000000019 0.0000400143 0.0000159263 0.0000000019 0.0000305185 -0.0000305185 0.0000000022
17 0.0000000019 0.0000400095 0.0000169301 0.0000000009 0.0000000000 -0.0000305185 0.0000000039
18 0.0000000019 0.0000400044 0.0000179354 0.0000000019 0.0000305185 -0.0000305185 0.0000000024
19 0.0000000020 0.0000399991 0.0000189424 0.0000000019 0.0000305185 -0.0000305185 0.0000000025
20 0.0000000020 0.0000399934 0.0000199511 0.0000000019 0.0000305185 -0.0000305185 0.0000000026
21 0.0000000020 0.0000399874 0.0000209617 0.0000000009 0.0000000000 -0.0000305185 0.0000000042
22 0.0000000021 0.0000399811 0.0000219741 0.0000000019 0.0000305185 -0.0000305185 0.0000000028
23 0.0000000021 0.0000399745 0.0000229886 0.0000000019 0.0000305185 -0.0000305185 0.0000000030
24 0.0000000022 0.0000399677 0.0000240051 0.0000000019 0.0000305185 -0.0000305185 0.0000000031
25 0.0000000022 0.0000399605 0.0000250239 0.0000000019 0.0000305185 -0.0000305185 0.0000000032
26 0.0000000023 0.0000399530 0.0000260450 0.0000000019 0.0000305185 -0.0000305185 0.0000000033
27 0.0000000023 0.0000399452 0.0000270685 0.0000000009 0.0000305185 0.0000000000 0.0000000008
28 0.0000000024 0.0000399371 0.0000280945 0.0000000009 0.0000000000 -0.0000305185 0.0000000050
29 0.0000000024 0.0000399287 0.0000291230 0.0000000019 0.0000305185 -0.0000305185 0.0000000036
30 0.0000000025 0.0000399200 0.0000301543 0.0000000009 0.0000000000 -0.0000305185 0.0000000053
31 0.0000000026 0.0000399109 0.0000311884 0.0000000019 0.0000305185 -0.0000305185 0.0000000039
32 0.0000000026 0.0000399016 0.0000322254 0.0000000000 0.0000000000 0.0000000000 0.0000000026
33 0.0000000027 0.0000398919 0.0000332654 0.0000000019 0.0000305185 -0.0000305185 0.0000000042
34 0.0000000028 0.0000398820 0.0000343085 0.0000000009 0.0000305185 0.0000000000 0.0000000013
35 0.0000000028 0.0000398717 0.0000353549 0.0000000009 0.0000305185 0.0000000000 0.0000000013
36 0.0000000029 0.0000398610 0.0000364045 0.0000000019 0.0000305185 -0.0000305185 0.0000000046
37 0.0000000030 0.0000398501 0.0000374576 0.0000000009 0.0000000000 -0.0000305185 0.0000000062
38 0.0000000031 0.0000398388 0.0000385143 0.0000000009 0.0000000000 -0.0000305185 0.0000000064
39 0.0000000032 0.0000398272 0.0000395746 0.0000000009 0.0000305185 0.0000000000 0.0000000017
40 0.0000000032 0.0000398153 0.0000406386 0.0000000009 0.0000305185 0.0000000000 0.0000000017
41 0.0000000033 0.0000398030 0.0000417066 0.0000000009 0.0000305185 0.0000000000 0.0000000018
42 0.0000000034 0.0000397904 0.0000427785 0.0000000009 0.0000305185 0.0000000000 0.0000000019
43 0.0000000035 0.0000397775 0.0000438545 0.0000000009 0.0000305185 0.0000000000 0.0000000020
44 0.0000000036 0.0000397642 0.0000449347 0.0000000009 0.0000305185 0.0000000000 0.0000000021
45 0.0000000037 0.0000397506 0.0000460193 0.0000000009 0.0000305185 0.0000000000 0.0000000022
46 0.0000000038 0.0000397367 0.0000471084 0.0000000000 0.0000000000 0.0000000000 0.0000000038
47 0.0000000039 0.0000397223 0.0000482020 0.0000000009 0.0000305185 0.0000000000 0.0000000024
48 0.0000000040 0.0000397077 0.0000493003 0.0000000009 0.0000305185 0.0000000000 0.0000000025
49 0.0000000041 0.0000396927 0.0000504034 0.0000000009 0.0000305185 0.0000000000 0.0000000026
50 0.0000000042 0.0000396773 0.0000515115 0.0000000009 0.0000305185 0.0000000000 0.0000000027
51 0.0000000043 0.0000396616 0.0000526247 0.0000000009 0.0000305185 0.0000000000 0.0000000029
52 0.0000000045 0.0000396455 0.0000537431 0.0000000009 0.0000000000 0.0000305185 0.0000000021
53 0.0000000046 0.0000396290 0.0000548668 0.0000000009 0.0000305185 0.0000000000 0.0000000031
54 0.0000000047 0.0000396122 0.0000559959 0.0000000009 0.0000305185 0.0000000000 0.0000000032
55 0.0000000048 0.0000395950 0.0000571307 0.0000000019 0.0000305185 -0.0000305185 0.0000000078
56 0.0000000050 0.0000395774 0.0000582712 0.0000000009 0.0000305185 0.0000000000 0.0000000035
57 0.0000000051 0.0000395594 0.0000594176 0.0000000019 0.0000305185 0.0000305185 0.0000000009
58 0.0000000052 0.0000395411 0.0000605701 0.0000000019 0.0000305185 0.0000305185 0.0000000010
59 0.0000000054 0.0000395224 0.0000617287 0.0000000000 0.0000000000 0.0000000000 0.0000000054
60 0.0000000055 0.0000395032 0.0000628935 0.0000000037 0.0000610370 0.0000000000 0.0000000044
61 0.0000000057 0.0000394837 0.0000640649 0.0000000009 0.0000305185 0.0000000000 0.0000000042
62 0.0000000058 0.0000394638 0.0000652429 0.0000000009 0.0000000000 0.0000305185 0.0000000028
63 0.0000000060 0.0000394434 0.0000664276 0.0000000019 0.0000305185 0.0000305185 0.0000000014
64 0.0000000061 0.0000394227 0.0000676192 0.0000000019 0.0000305185 0.0000305185 0.0000000015
65 0.0000000063 0.0000394015 0.0000688179 0.0000000019 0.0000305185 0.0000305185 0.0000000015
66 0.0000000065 0.0000393800 0.0000700238 0.0000000019 0.0000305185 0.0000305185 0.0000000016
67 0.0000000066 0.0000393580 0.0000712372 0.0000000047 0.0000305185 0.0000610370 0.0000000002
68 0.0000000068 0.0000393355 0.0000724580 0.0000000037 0.0000000000 0.0000610370 0.0000000017
69 0.0000000070 0.0000393127 0.0000736867 0.0000000047 0.0000305185 0.0000610370 0.0000000002
70 0.0000000072 0.0000392894 0.0000749232 0.0000000037 0.0000000000 0.0000610370 0.0000000017
71 0.0000000073 0.0000392656 0.0000761678 0.0000000037 0.0000000000 0.0000610370 0.0000000018
72 0.0000000075 0.0000392414 0.0000774206 0.0000000047 0.0000305185 0.0000610370 0.0000000003
73 0.0000000077 0.0000392168 0.0000786819 0.0000000047 0.0000305185 0.0000610370 0.0000000004
74 0.0000000079 0.0000391917 0.0000799518 0.0000000047 0.0000305185 0.0000610370 0.0000000004
75 0.0000000081 0.0000391661 0.0000812306 0.0000000047 0.0000305185 0.0000610370 0.0000000005
76 0.0000000083 0.0000391401 0.0000825183 0.0000000047 0.0000305185 0.0000610370 0.0000000005
77 0.0000000086 0.0000391135 0.0000838152 0.0000000047 0.0000305185 0.0000610370 0.0000000006
78 0.0000000088 0.0000390865 0.0000851215 0.0000000047 0.0000305185 0.0000610370 0.0000000007
79 0.0000000090 0.0000390590 0.0000864375 0.0000000047 0.0000305185 0.0000610370 0.0000000007
80 0.0000000092 0.0000390310 0.0000877632 0.0000000047 0.0000305185 0.0000610370 0.0000000008
81 0.0000000095 0.0000390025 0.0000890989 0.0000000093 0.0000305185 0.0000915555 0.0000000001
82 0.0000000097 0.0000389735 0.0000904449 0.0000000047 0.0000305185 0.0000610370 0.0000000009
83 0.0000000099 0.0000389439 0.0000918014 0.0000000047 0.0000305185 0.0000610370 0.0000000010
84 0.0000000102 0.0000389139 0.0000931685 0.0000000047 0.0000305185 0.0000610370 0.0000000011
85 0.0000000105 0.0000388833 0.0000945466 0.0000000093 0.0000305185 0.0000915555 0.0000000001
86 0.0000000107 0.0000388521 0.0000959358 0.0000000047 0.0000305185 0.0000610370 0.0000000013
87 0.0000000110 0.0000388204 0.0000973364 0.0000000047 0.0000305185 0.0000610370 0.0000000014
88 0.0000000113 0.0000387882 0.0000987486 0.0000000093 0.0000305185 0.0000915555 0.0000000001
89 0.0000000115 0.0000387553 0.0001001727 0.0000000093 0.0000305185 0.0000915555 0.0000000001
