#int double real img int16 real16 img16 error
0 0.0000298730 0.0054656224 0.0000000000 0.0000000009 -0.0000305185 0.0000000000 0.0000302076
1 0.0000298878 0.0054668639 0.0000343019 0.0000298759 0.0054628132 -0.0001831111 0.0000000473
2 0.0000299321 0.0054705918 0.0000686532 0.0000285319 0.0053407392 -0.0000915555 0.0000000425
3 0.0000300062 0.0054768171 0.0001031037 0.0000298656 0.0054628132 -0.0001525925 0.0000000656
4 0.0000301103 0.0054855581 0.0001377035 0.0000298461 0.0054628132 0.0000610370 0.0000000064
5 0.0000302450 0.0054968405 0.0001725036 0.0000298507 0.0054628132 0.0000915555 0.0000000077
6 0.0000304109 0.0055106977 0.0002075558 0.0000302000 0.0054933317 0.0001525925 0.0000000033
7 0.0000306086 0.0055271712 0.0002429133 0.0000305465 0.0055238502 0.0001831111 0.0000000036
8 0.0000308392 0.0055463105 0.0002786307 0.0000302363 0.0054933317 0.0002441481 0.0000000040
9 0.0000311036 0.0055681740 0.0003147647 0.0000309106 0.0055543687 0.0002441481 0.0000000052
10 0.0000314032 0.0055928289 0.0003513739 0.0000312664 0.0055848872 0.0002746666 0.0000000059
11 0.0000317393 0.0056203521 0.0003885195 0.0000316259 0.0056154057 0.0003051851 0.0000000070
12 0.0000321136 0.0056508309 0.0004262654 0.0000319892 0.0056459243 0.0003357036 0.0000000082
13 0.0000325279 0.0056843633 0.0004646789 0.0000320106 0.0056459243 0.0003662221 0.0000000112
14 0.0000329844 0.0057210592 0.0005038310 0.0000327520 0.0057069613 0.0004272591 0.0000000061
15 0.0000334853 0.0057610411 0.0005437968 0.0000331282 0.0057374798 0.0004577776 0.0000000080
16 0.0000340334 0.0058044455 0.0005846563 0.0011316633 -0.0312509537 -0.0124515519 0.0015430453
17 0.0000346317 0.0058514236 0.0006264944 0.0000343502 0.0058290353 0.0006103702 0.0000000008
18 0.0000352834 0.0059021432 0.0006694025 0.0000351037 0.0058900723 0.0006408887 0.0000000010
19 0.0000359924 0.0059567903 0.0007134783 0.0000358665 0.0059511093 0.0006714072 0.0000000018
20 0.0000367629 0.0060155706 0.0007588273 0.0000363163 0.0059816279 0.0007324442 0.0000000018
21 0.0000375997 0.0060787119 0.0008055635 0.0000375132 0.0060731834 0.0007934812 0.0000000002
22 0.0000385080 0.0061464665 0.0008538104 0.0000383076 0.0061342204 0.0008239998 0.0000000010
23 0.0000394941 0.0062191138 0.0009037026 0.0000391645 0.0061952574 0.0008850368 0.0000000009
24 0.0000405645 0.0062969641 0.0009553866 0.0000404191 0.0062868130 0.0009460738 0.0000000002
25 0.0000417271 0.0063803614 0.0010090231 0.0000416979 0.0063783685 0.0010071108 0.0000000000
26 0.0000429906 0.0064696889 0.0010647885 0.0000429366 0.0064699240 0.0010376293 0.0000000007
