#int double real img int16 real16 img16 error
0 0.0000237290 0.0048712411 0.0000000000 0.0000000009 -0.0000305185 0.0000000000 0.0000240272
1 0.0000237407 0.0048723476 0.0000305716 0.0000236058 0.0048524430 -0.0002441481 0.0000000759
2 0.0000237759 0.0048756701 0.0000611872 0.0000223848 0.0047303690 -0.0000915555 0.0000000444
3 0.0000238347 0.0048812184 0.0000918913 0.0000235695 0.0048524430 -0.0001525925 0.0000000606
4 0.0000239175 0.0048890088 0.0001227284 0.0000238470 0.0048829615 0.0000610370 0.0000000038
5 0.0000240245 0.0048990642 0.0001537440 0.0000238517 0.0048829615 0.0000915555 0.0000000041
6 0.0000241562 0.0049114145 0.0001849843 0.0000238582 0.0048829615 0.0001220740 0.0000000048
7 0.0000243133 0.0049260965 0.0002164967 0.0000241656 0.0049134800 0.0001525925 0.0000000042
8 0.0000244964 0.0049431545 0.0002483299 0.0000238890 0.0048829615 0.0002136296 0.0000000048
9 0.0000247065 0.0049626403 0.0002805344 0.0000244888 0.0049439985 0.0002136296 0.0000000048
10 0.0000249444 0.0049846140 0.0003131624 0.0000248054 0.0049745170 0.0002441481 0.0000000049
11 0.0000252114 0.0050091441 0.0003462684 0.0000248213 0.0049745170 0.0002746666 0.0000000063
12 0.0000255087 0.0050363084 0.0003799094 0.0000251435 0.0050050356 0.0003051851 0.0000000066
13 0.0000258378 0.0050661941 0.0004141455 0.0000254695 0.0050355541 0.0003357036 0.0000000071
14 0.0000262004 0.0050988994 0.0004490399 0.0000261094 0.0050965911 0.0003662221 0.0000000069
15 0.0000265983 0.0051345333 0.0004846594 0.0000264447 0.0051271096 0.0003967406 0.0000000078
16 0.0000270337 0.0051732175 0.0005210754 0.0011339517 -0.0312509537 -0.0125431074 0.0014973931
17 0.0000275089 0.0052150867 0.0005583637 0.0000271860 0.0051881466 0.0005188147 0.0000000023
18 0.0000280266 0.0052602907 0.0005966056 0.0000278902 0.0052491836 0.0005798517 0.0000000004
19 0.0000285898 0.0053089950 0.0006358882 0.0000285710 0.0053102206 0.0006103702 0.0000000007
20 0.0000292018 0.0053613830 0.0006763056 0.0000289743 0.0053407392 0.0006714072 0.0000000005
21 0.0000298665 0.0054176577 0.0007179592 0.0000296719 0.0054017762 0.0007019257 0.0000000005
22 0.0000305880 0.0054780440 0.0007609594 0.0000303788 0.0054628132 0.0007324442 0.0000000010
23 0.0000313712 0.0055427910 0.0008054258 0.0000311425 0.0055238502 0.0007934812 0.0000000005
24 0.0000322215 0.0056121751 0.0008514892 0.0000322118 0.0056154057 0.0008239998 0.0000000008
25 0.0000331450 0.0056865031 0.0008992927 0.0000330053 0.0056764428 0.0008850368 0.0000000003
26 0.0000341487 0.0057661163 0.0009489937 0.0000337569 0.0057374798 0.0009155553 0.0000000019
27 0.0000352404 0.0058513949 0.0010007653 0.0000349314 0.0058290353 0.0009765923 0.0000000011
28 0.0000364290 0.0059427633 0.0010547991 0.0000361301 0.0059205908 0.0010376293 0.0000000008
29 0.0000377250 0.0060406963 0.0011113074 0.0000377209 0.0060426649 0.0010986663 0.0000000002
30 0.0000391401 0.0061457262 0.0011705270 0.0000385302 0.0061037019 0.0011291849 0.0000000035
31 0.0000406878 0.0062584516 0.0012327220 0.0000406314 0.0062562944 0.0012207404 0.0000000001
32 0.0000423839 0.0063795476 0.0012981888 0.0001574422 -0.0125431074 0.0003357036 0.0003589932
33 0.0000442466 0.0065097777 0.0013672612 0.0000440589 0.0065004425 0.0013428144 0.0000000007
34 0.0000462971 0.0066500088 0.0014403162 0.0000463203 0.0066530351 0.0014343699 0.0000000000
35 0.0000485604 0.0068012284 0.0015177821 0.0000481383 0.0067751091 0.0014954070 0.0000000012
36 0.0000510657 0.0069645665 0.0016001474 0.0000508393 0.0069582202 0.0015564440 0.0000000020
37 0.0000538477 0.0071413211 0.0016879716 0.0000537145 0.0071413312 0.0016479995 0.0000000016
