#int double real img int16 real16 img16 error
0 0.0005960453 0.0244140386 0.0000000000 0.0000000009 -0.0000305185 0.0000000000 0.0005975364
1 0.0005963396 0.0244195839 0.0001532209 0.0005960866 0.0244148076 -0.0000610370 0.0000000459
2 0.0005972237 0.0244362359 0.0003066626 0.0005901378 0.0242927335 -0.0000305185 0.0000001343
3 0.0005987015 0.0244640434 0.0004605473 0.0005975777 0.0244453261 -0.0000610370 0.0000002724
4 0.0006007797 0.0245030879 0.0006150990 0.0010120378 -0.0312509537 -0.0059511093 0.0031516282
5 0.0006034673 0.0245534844 0.0007705451 0.0006025093 0.0245368816 0.0006714072 0.0000000101
6 0.0006067766 0.0246153825 0.0009271175 0.0006057366 0.0245979186 0.0008239998 0.0000000109
7 0.0006107224 0.0246889669 0.0010850536 0.0006105844 0.0246894742 0.0010071108 0.0000000061
8 0.0006153229 0.0247744592 0.0012445978 0.0011641591 0.0137638478 0.0312204352 0.0010197844
9 0.0006205992 0.0248721197 0.0014060025 0.0006189314 0.0248420667 0.0013428144 0.0000000049
10 0.0006265762 0.0249822490 0.0015695297 0.0006254446 0.0249641408 0.0014954070 0.0000000058
11 0.0006332824 0.0251051909 0.0017354528 0.0006321356 0.0250862148 0.0016785180 0.0000000036
12 0.0006407504 0.0252413346 0.0019040575 0.0011769702 0.0142216254 0.0312204352 0.0009808840
13 0.0006490172 0.0253911183 0.0020756444 0.0006471094 0.0253608814 0.0019837031 0.0000000094
14 0.0006581246 0.0255550328 0.0022505304 0.0006556324 0.0255134739 0.0021668142 0.0000000087
15 0.0006681198 0.0257336255 0.0024290513 0.0002439888 0.0154423658 0.0023499252 0.0001059163
16 0.0006790558 0.0259275055 0.0026115636 0.0018314086 -0.0312509537 -0.0292367321 0.0042836901
17 0.0006909923 0.0261373489 0.0027984478 0.0006901680 0.0261238441 0.0027771844 0.0000000006
18 0.0007039963 0.0263639054 0.0029901111 0.0007024259 0.0263374737 0.0029602954 0.0000000016
19 0.0007181428 0.0266080050 0.0031869905 0.0007164636 0.0265816218 0.0031434065 0.0000000026
20 0.0007335165 0.0268705670 0.0033895572 0.0019532442 -0.0312509537 -0.0312509537 0.0045780762
21 0.0007502121 0.0271526088 0.0035983200 0.0007488384 0.0271309549 0.0035706656 0.0000000012
22 0.0007683365 0.0274552573 0.0038138312 0.0007670627 0.0274361400 0.0037842952 0.0000000012
23 0.0007880100 0.0277797611 0.0040366911 0.0007872587 0.0277718436 0.0039979247 0.0000000016
24 0.0008093686 0.0281275052 0.0042675550 0.0010329268 -0.0076296274 0.0312204352 0.0020050303
25 0.0008325659 0.0285000277 0.0045071405 0.0008308817 0.0284737693 0.0044862209 0.0000000011
26 0.0008577762 0.0288990389 0.0047562353 0.0008558827 0.0288705100 0.0047303690 0.0000000015
27 0.0008851977 0.0293264444 0.0050157079 0.0008851988 0.0293282876 0.0050050356 0.0000000001
28 0.0009150560 0.0297843712 0.0052865182 0.0009779577 -0.0018005921 0.0312204352 0.0016701780
29 0.0009476096 0.0302751987 0.0055697310 0.0009473880 0.0302743614 0.0055543687 0.0000000002
30 0.0009831545 0.0308015951 0.0058665319 0.0009821973 0.0307931761 0.0058290353 0.0000000015
31 0.0010220318 0.0313665606 0.0061782454 0.0010127196 0.0312204352 0.0061647389 0.0000000215
32 0.0010646360 0.0319734781 0.0065063568 0.0019116917 -0.0306100650 0.0312204352 0.0045274855
33 0.0011114246 0.0326261748 0.0068525384 0.0010214485 0.0312204352 0.0068361461 0.0000019764
34 0.0011629313 0.0333289950 0.0072186808 0.0010261510 0.0312204352 0.0071718497 0.0000044482
35 0.0012197814 0.0340868887 0.0076069302 0.0010324620 0.0312204352 0.0075991089 0.0000082166
36 0.0012827113 0.0349055182 0.0080197342 0.0019513377 -0.0312509537 0.0312204352 0.0049149513
37 0.0013525935 0.0357913898 0.0084598979 0.0010461794 0.0312204352 0.0084536271 0.0000208937
38 0.0014304671 0.0367520143 0.0089306520 0.0010541287 0.0312204352 0.0089114048 0.0000305987
39 0.0015175788 0.0377961064 0.0094357379 0.0010630700 0.0312204352 0.0093997009 0.0000432408
40 0.0016154341 0.0389338343 0.0099795137 0.0011282404 -0.0123905148 0.0312204352 0.0030853656
41 0.0017258653 0.0401771328 0.0105670876 0.0010855730 0.0312204352 0.0105288858 0.0000802239
42 0.0018511207 0.0415401025 0.0112044878 0.0010994794 0.0312204352 0.0111697745 0.0001064967
43 0.0019939838 0.0430395221 0.0118988802 0.0011156528 0.0312204352 0.0118717002 0.0001396916
44 0.0021579354 0.0446955127 0.0126588512 0.0009747910 0.0002746666 0.0312204352 0.0023177440
45 0.0023473744 0.0465324116 0.0134947793 0.0011558512 0.0312204352 0.0134586627 0.0002344579
46 0.0025679271 0.0485799344 0.0144193292 0.0011813337 0.0312204352 0.0143742180 0.0003013542
47 0.0028268841 0.0508747452 0.0154481200 0.0012343693 0.0312204352 0.0161137730 0.0003867350
48 0.0031338319 0.0534626096 0.0166006408 0.0019513377 -0.0312509537 0.0312204352 0.0073901262
49 0.0035015831 0.0564014032 0.0179015299 0.0012945475 0.0312204352 0.0178838466 0.0006340815
50 0.0039475800 0.0597653965 0.0193823977 0.0013490891 0.0312204352 0.0193487350 0.0008148159
51 0.0044960687 0.0636514988 0.0210844821 0.0014181453 0.0312204352 0.0210577715 0.0010517746
52 0.0051815683 0.0681885915 0.0230626179 0.0012393102 -0.0162663656 0.0312204352 0.0071991897
53 0.0060546013 0.0735518925 0.0253913458 0.0016178899 0.0312204352 0.0253608814 0.0017919532
54 0.0071915437 0.0799858318 0.0281746420 0.0017664663 0.0312204352 0.0281380657 0.0023780652
55 0.0087123729 0.0878419629 0.0315620412 0.0019494311 0.0312204352 0.0312204352 0.0032061141
56 0.0108144883 0.0976448598 0.0357766631 0.0010297126 0.0074159978 0.0312204352 0.0081620067
57 0.0138417197 0.1102134832 0.0411668290 0.0019494311 0.0312204352 0.0312204352 0.0063388324
58 0.0184376438 0.1269013785 0.0483082182 0.0019494311 0.0312204352 0.0312204352 0.0094468352
59 0.0259256032 0.1501179153 0.0582255501 0.0019494311 0.0312204352 0.0312204352 0.0148658870
60 0.0393995279 0.1846071441 0.0729364810 0.0019494311 0.0312204352 0.0312204352 0.0252677110
61 0.0675841730 0.2411797012 0.0970387795 0.0019494311 0.0312204352 0.0312204352 0.0484149478
62 0.1438484043 0.3509670038 0.1437726211 0.0019494311 0.0312204352 0.0312204352 0.1149058627
63 0.5043833353 0.6554956306 0.2733291306 0.0019494311 0.0312204352 0.0312204352 0.4483361400
64 38.5966484972 5.7189982989 2.4268718454 0.0001793706 -0.0051576281 0.0123599963 38.5958285463
65 0.8195704788 -0.8311396785 -0.3588555609 0.0019532442 -0.0312509537 -0.0312509537 0.7471467507
66 0.1752732541 -0.3833136065 -0.1683565655 0.0019532442 -0.0312509537 -0.0312509537 0.1427460603
67 0.0734047309 -0.2473738190 -0.1105030525 0.0019532442 -0.0312509537 -0.0312509537 0.0529899880
68 0.0398148011 -0.1816723866 -0.0825223910 0.0019532442 -0.0312509537 -0.0312509537 0.0252553677
69 0.0247958495 -0.1429587066 -0.0660201313 0.0019532442 -0.0312509537 -0.0312509537 0.0136875178
70 0.0168327470 -0.1174444493 -0.0551320987 0.0019532442 -0.0312509537 -0.0312509537 0.0079996278
71 0.0121212897 -0.0993670959 -0.0474074882 0.0019532442 -0.0312509537 -0.0312509537 0.0049008424
72 0.0091114353 -0.0858922433 -0.0416408197 0.0011536736 -0.0133060701 -0.0312509537 0.0053767018
73 0.0070763423 -0.0754634035 -0.0371701093 0.0019532442 -0.0312509537 -0.0312509537 0.0019897771
74 0.0056388293 -0.0671547610 -0.0336015980 0.0019532442 -0.0312509537 -0.0312509537 0.0012946089
75 0.0045875356 -0.0603811286 -0.0306863957 0.0019192116 -0.0312509537 -0.0307016205 0.0008485673
76 0.0037966516 -0.0547544882 -0.0282594688 0.0013008353 0.0180059206 -0.0312509537 0.0053030261
