#int double real img int16 real16 img16 error
0 750.3765526738 27.3930018923 0.0000000000 0.0081273249 0.0901516770 0.0000000000 745.4456298818
1 750.7470194097 27.3992237861 0.1719166404 0.2720980793 0.4964140751 -0.1602221747 723.8714865345
2 751.8600513063 27.4179076422 0.3440811382 0.1110836862 0.2091128269 -0.2595294046 740.6828609873
3 753.7205593849 27.4491081187 0.5167425590 0.1673313631 -0.2383190405 0.3324686422 766.6275795728
4 756.3367821291 27.4929167568 0.6901523966 0.0450361934 0.0409558397 -0.2082277902 754.4172451553
5 759.7203666185 27.5494626547 0.8645658188 1.2671121892 -1.0000305185 0.5167699210 815.1945224345
6 763.8864840733 27.6189134232 1.0402429506 0.1040122010 -0.3175450911 -0.0563676870 781.6482692104
7 768.8539818180 27.7014764373 1.2174502092 0.1598463920 -0.3827021088 0.1156956694 789.9349476766
8 774.6455743524 27.7974004010 1.3964617062 0.0335938955 0.0789513840 -0.1654103214 770.7518601397
9 781.2880769499 27.9069772475 1.5775607309 0.0173392830 -0.1229590747 -0.0471205786 788.3169195806
10 788.8126860496 28.0305444019 1.7610413341 0.0142039925 0.1153904843 -0.0298165838 782.4629903260
11 797.2553116580 28.1684874417 1.9472100308 0.3220520566 0.3346049379 -0.4583574938 780.5117703518
12 806.6569680924 28.3212431918 2.1363876431 0.4181857834 0.6399121067 0.0932645650 770.4304425575
13 817.0642306970 28.4893033052 2.3289113083 0.2504877343 0.3994872890 -0.3014923551 795.9567872535
14 828.5297677030 28.6732183832 2.5251366796 0.2941649995 0.3343607898 0.4270455031 807.4928362845
15 841.1129582271 28.8736027042 2.7254403514 1.3173799240 -1.0000305185 -0.5633106479 903.2498450584
16 854.8806095998 29.0911396380 2.9302225451 1.0017384188 -1.0000305185 0.0409558397 913.8263834812
17 869.9077898292 29.3265878411 3.1399100989 0.1924247849 0.3338724937 0.2845240638 848.7307726247
18 886.2787942639 29.5807883421 3.3549598098 0.0148156760 -0.0128788110 -0.1210364086 887.8676852771
19 904.0882693269 29.8546726484 3.5758621872 0.0617502507 0.2271187475 -0.1008331553 891.3100387930
20 923.4425210329 30.1492720300 3.8031456840 0.4567155716 0.2052674947 0.6438795129 906.6243703479
21 944.4610418266 30.4657281638 4.0373814876 0.8705879925 -0.8703573717 -0.3362529374 1001.0789347743
22 967.2782965578 30.8053053606 4.2791889647 0.0833660927 0.2183294168 -0.1889400922 955.5272746584
23 992.0458174036 31.1694046373 4.5292418746 0.1271489763 0.3228553117 0.1513718070 970.6753516238
24 1018.9346688264 31.5595799512 4.7882754863 0.6895822527 -0.7792291025 -0.2870265816 1071.5572620866
25 1048.1383578153 31.9775569793 5.0570947636 0.0245843652 -0.1566515091 -0.0066835536 1058.2492060269
26 1079.8762825159 32.4252549055 5.3365838163 0.5083488372 0.0834070864 -0.7080904569 1082.5332074235
27 1114.3978350924 32.9048117768 5.6277168575 0.0152888773 0.0594805750 0.1084017457 1109.2786210593
28 1151.9873036808 33.4186141189 5.9315709600 0.0140134910 -0.0517899106 0.1064485611 1154.1999968587
29 1192.9697556645 33.9693316545 6.2493409741 0.8033860278 -0.8708456679 0.2121646779 1250.2854534883
30 1237.7181328727 34.5599581679 6.5823570481 0.2343007819 -0.2778710288 0.3963438826 1251.9411020181
31 1286.6618523907 35.1938598112 6.9321053064 0.0247092958 0.0755943480 0.1378215888 1279.4548603824
32 1340.2972895728 35.8748324719 7.3002523714 0.4585601061 0.0850856044 0.6718039491 1324.8423093252
33 1399.2006295706 36.6071702335 7.6886745975 1.0030087057 0.0542924284 -1.0000305185 1411.6064724305
34 1464.0437203168 37.3957475079 8.0994931104 0.3072406305 -0.4563737907 -0.3145847957 1503.5797938105
35 1535.6137571482 38.2461181186 8.5351160509 0.0737164468 -0.2685934019 0.0396740623 1555.5555380925
36 1614.8378976784 39.1646355541 8.9982898150 0.2745362937 0.5225379192 -0.0386059145 1574.8771940453
37 1702.8142738473 40.1585998481 9.4921616129 0.7496948645 -0.7920163579 0.3498641926 1760.5345697755
38 1800.8513792794 41.2364382223 10.0203563819 0.4658915980 -0.6442152165 -0.2255623035 1858.9679821694
