#int double real img int16 real16 img16 error
0 0.0000750377 0.0086624278 0.0000000000 0.0000000009 -0.0000305185 0.0000000000 0.0000755673
1 0.0000750747 0.0086643953 0.0000543648 0.0000745970 0.0086367382 -0.0000610370 0.0000000141
2 0.0000751860 0.0086703037 0.0001088080 0.0000725004 0.0085146641 -0.0000305185 0.0000000436
3 0.0000753721 0.0086801701 0.0001634083 0.0000751297 0.0086672567 -0.0000915555 0.0000000652
4 0.0000756337 0.0086940236 0.0002182454 0.0000751446 0.0086672567 0.0001525925 0.0000000050
5 0.0000759720 0.0087119050 0.0002733997 0.0000751549 0.0086672567 0.0001831111 0.0000000101
6 0.0000763886 0.0087338673 0.0003289537 0.0000762427 0.0087282937 0.0002441481 0.0000000072
7 0.0000768854 0.0087599760 0.0003849916 0.0000762762 0.0087282937 0.0003051851 0.0000000074
8 0.0000774646 0.0087903098 0.0004416000 0.0000763405 0.0087282937 0.0003967406 0.0000000059
9 0.0000781288 0.0088249611 0.0004988685 0.0000779723 0.0088198492 0.0004272591 0.0000000052
10 0.0000788813 0.0088640364 0.0005568902 0.0000785674 0.0088503677 0.0004882962 0.0000000049
11 0.0000797255 0.0089076579 0.0006157619 0.0000791393 0.0088808863 0.0005188147 0.0000000101
12 0.0000806657 0.0089559635 0.0006755851 0.0000803305 0.0089419233 0.0006103702 0.0000000045
13 0.0000817064 0.0090091087 0.0007364664 0.0000809154 0.0089724418 0.0006408887 0.0000000105
14 0.0000828530 0.0090672678 0.0007985183 0.0000820964 0.0090334788 0.0007019257 0.0000000105
15 0.0000841113 0.0091306349 0.0008618599 0.0000838959 0.0091250343 0.0007934812 0.0000000047
16 0.0000854881 0.0091994261 0.0009266177 0.0014149255 -0.0312509537 -0.0209356975 0.0021141941
17 0.0000869908 0.0092738814 0.0009929268 0.0000864627 0.0092471084 0.0009765923 0.0000000010
18 0.0000886279 0.0093542666 0.0010609314 0.0000882873 0.0093386639 0.0010376293 0.0000000008
19 0.0000904088 0.0094408764 0.0011307869 0.0000901361 0.0094302194 0.0010986663 0.0000000011
20 0.0000923443 0.0095340369 0.0012026603 0.0000920808 0.0095217750 0.0011902219 0.0000000003
21 0.0000944461 0.0096341092 0.0012767321 0.0000945695 0.0096438490 0.0012512589 0.0000000007
22 0.0000967278 0.0097414929 0.0013531984 0.0000965813 0.0097354045 0.0013428144 0.0000000001
23 0.0000992046 0.0098566312 0.0014322720 0.0000985399 0.0098269601 0.0014038514 0.0000000017
24 0.0001018935 0.0099800155 0.0015141857 0.0001011292 0.0099490341 0.0014648885 0.0000000034
25 0.0001048138 0.0101121914 0.0015991938 0.0001045613 0.0101016266 0.0015869625 0.0000000003
26 0.0001079876 0.0102537659 0.0016875760 0.0001072400 0.0102237007 0.0016479995 0.0000000025
27 0.0001114398 0.0104054151 0.0017796403 0.0001106935 0.0103762932 0.0017395550 0.0000000025
28 0.0001151987 0.0105678937 0.0018757274 0.0001148540 0.0105594043 0.0018311106 0.0000000021
29 0.0001192970 0.0107420459 0.0019762151 0.0001192166 0.0107425153 0.0019531846 0.0000000005
30 0.0001237718 0.0109288184 0.0020815241 0.0001228843 0.0108951079 0.0020447401 0.0000000025
31 0.0001286662 0.0111292757 0.0021921242 0.0001279678 0.0111087374 0.0021362957 0.0000000035
32 0.0001340297 0.0113446181 0.0023085425 0.0014847389 -0.0225836970 0.0312204352 0.0019870281
33 0.0001399201 0.0115762037 0.0024313724 0.0001387457 0.0115359966 0.0023804437 0.0000000042
34 0.0001464044 0.0118255737 0.0025612846 0.0001459080 0.0118106632 0.0025330363 0.0000000010
35 0.0001535614 0.0120944845 0.0026990407 0.0001532678 0.0120853298 0.0026856288 0.0000000003
36 0.0001614838 0.0123849452 0.0028455091 0.0001608250 0.0123599963 0.0028382214 0.0000000007
37 0.0001702814 0.0126992643 0.0030016851 0.0001691702 0.0126651814 0.0029602954 0.0000000029
38 0.0001800851 0.0130401067 0.0031687149 0.0001796985 0.0130314035 0.0031434065 0.0000000007
39 0.0001910519 0.0134105646 0.0033479261 0.0001897453 0.0133671072 0.0033265175 0.0000000023
40 0.0002033711 0.0138142457 0.0035408651 0.0002026020 0.0137943663 0.0035096286 0.0000000014
41 0.0002172736 0.0142553846 0.0037493442 0.0002161173 0.0142216254 0.0037232582 0.0000000018
42 0.0002330423 0.0147389846 0.0039755023 0.0002321221 0.0147099216 0.0039674062 0.0000000009
43 0.0002510277 0.0152709987 0.0042218820 0.0002503259 0.0152592547 0.0041810358 0.0000000018
44 0.0002716680 0.0158585663 0.0044915299 0.0002707306 0.0158391064 0.0044557024 0.0000000017
45 0.0002955169 0.0165103227 0.0047881284 0.0002942563 0.0164799951 0.0047608875 0.0000000017
46 0.0003232829 0.0172368112 0.0051161711 0.0003229847 0.0172429579 0.0050660726 0.0000000025
47 0.0003558836 0.0180510408 0.0054811998 0.0003548230 0.0180364391 0.0054322947 0.0000000026
48 0.0003945261 0.0189692497 0.0058901296 0.0019513377 -0.0312509537 0.0312204352 0.0031636932
49 0.0004408232 0.0200119730 0.0063517025 0.0004394937 0.0199896237 0.0063173315 0.0000000017
50 0.0004969709 0.0212055629 0.0068771342 0.0004966124 0.0212103641 0.0068361461 0.0000000017
51 0.0005660215 0.0225844040 0.0074810566 0.0005640965 0.0225531785 0.0074465163 0.0000000022
52 0.0006523208 0.0241942252 0.0081829256 0.0006520941 0.0242011780 0.0081484420 0.0000000012
53 0.0007622291 0.0260971963 0.0090091895 0.0007597746 0.0260628071 0.0089724418 0.0000000025
54 0.0009053617 0.0283800441 0.0099967402 0.0009034101 0.0283516953 0.0099795526 0.0000000011
55 0.0010968228 0.0311675046 0.0111986348 0.0010956720 0.0311593982 0.0111697745 0.0000000009
56 0.0013614634 0.0346457036 0.0126940391 0.0011351224 0.0312204352 0.0126651814 0.0000117333
57 0.0017425693 0.0391052195 0.0146065421 0.0011875209 0.0312204352 0.0145878475 0.0000621702
58 0.0023211618 0.0450263082 0.0171404026 0.0012678402 0.0312204352 0.0171208838 0.0001906025
59 0.0032638401 0.0532638463 0.0206592048 0.0014003336 0.0312204352 0.0206305124 0.0004859128
60 0.0049601067 0.0655010865 0.0258788400 0.0016413187 0.0312204352 0.0258186590 0.0011751667
61 0.0085083433 0.0855737872 0.0344306582 0.0019494311 0.0312204352 0.0312204352 0.0029645924
62 0.0181094412 0.1245277921 0.0510124510 0.0019494311 0.0312204352 0.0312204352 0.0090979867
63 0.0634980998 0.2325786263 0.0969808352 0.0019494311 0.0312204352 0.0312204352 0.0448695513
64 4.8590301603 2.0291771695 0.8610866247 0.0000223987 -0.0018311106 0.0043641469 4.8589680376
65 0.1031778102 -0.2948994863 -0.1273267578 0.0019532442 -0.0312509537 -0.0312509537 0.0787411088
66 0.0220655954 -0.1360047999 -0.0597351636 0.0019532442 -0.0312509537 -0.0312509537 0.0117847185
67 0.0092411081 -0.0877715431 -0.0392079626 0.0019532442 -0.0312509537 -0.0312509537 0.0032578910
68 0.0050123865 -0.0644597952 -0.0292800492 0.0018349814 -0.0312509537 -0.0292977691 0.0011028275
69 0.0031216125 -0.0507236632 -0.0234248265 0.0015245424 -0.0312509537 -0.0234076968 0.0003791867
70 0.0021191173 -0.0416708631 -0.0195616068 0.0013605032 -0.0312509537 -0.0195928831 0.0001085755
71 0.0015259800 -0.0352567761 -0.0168208116 0.0012593898 -0.0312509537 -0.0168156987 0.0000160466
72 0.0011470617 -0.0304757180 -0.0147747204 0.0011486013 -0.0304879910 -0.0148014771 0.0000000009
73 0.0008908587 -0.0267754259 -0.0131884524 0.0008918032 -0.0267952513 -0.0131839961 0.0000000004
74 0.0007098866 -0.0238274084 -0.0119222969 0.0007104953 -0.0238349559 -0.0119327372 0.0000000002
75 0.0005775365 -0.0214240329 -0.0108879441 0.0005776909 -0.0214239937 -0.0108951079 0.0000000001
