#int double real img int16 real16 img16 error
0 94.4668110576 9.7194038427 0.0000000000 0.2115769775 0.4599749748 0.0000000000 85.7370229594
1 94.5134500564 9.7216114539 0.0609983258 1.5530525635 -0.7436750389 1.0000000000 110.4039455207
2 94.6535724702 9.7282407362 0.1220845948 0.5758900437 -0.1781670583 0.7376628925 98.5158520325
3 94.8877965601 9.7393110830 0.1833471787 1.0000628411 0.0013428144 -1.0000305185 96.2284087750
4 95.2171594897 9.7548549744 0.2448753109 0.5843533218 -0.2591326640 0.7191686758 100.5049026174
5 95.6431275394 9.7749182161 0.3067595284 0.1982458094 0.2758568072 -0.3494979705 90.6628415555
6 96.1676106526 9.7995602786 0.3690921269 0.2725814214 0.0893581957 -0.5143894772 95.0685642352
7 96.7929815670 9.8288547415 0.4319676350 0.8933589107 0.6505935850 -0.6856288339 85.4894997238
8 97.5220998686 9.8628898482 0.4954833109 0.0831482235 -0.1320230720 0.2563554796 99.9554664014
9 98.3583414004 9.9017691804 0.5597396696 1.0592214587 1.0000000000 -0.2433545946 79.8864549390
10 99.3056335613 9.9456124613 0.6248410443 0.1191204670 0.2908413953 -0.1858272042 93.8717873462
11 100.3684971534 9.9945564988 0.6908961906 0.2685622137 -0.5175939207 -0.0256660665 111.0187679102
12 101.5520955732 10.0487562842 0.7580189404 0.2821816064 -0.1570482498 0.5074617756 104.2212250784
13 102.8622923092 10.1083862626 0.8263289145 0.3125349395 0.5379497665 -0.1521347697 92.5506459070
14 104.3057178989 10.1736417948 0.8959523036 0.0048988220 0.0436414686 -0.0547196875 103.5206838441
15 105.8898477301 10.2447408348 0.9670227282 0.0972470465 0.0774559771 0.3020722068 103.8158405756
16 107.6230923475 10.3219258516 1.0396821924 0.0885810425 0.2793359172 0.1027253029 101.7315008030
17 109.5149022534 10.4054660265 1.1140821441 0.3088427754 -0.5443891720 -0.1117282632 121.4019400244
18 111.5758896033 10.4956597679 1.1903846609 0.0713075280 -0.2490005188 -0.0964690085 117.1037170421
19 113.8179696761 10.5928375868 1.2687637821 0.6764826153 -0.8060548723 -0.1635792108 131.9863557440
20 116.2545256060 10.6973653919 1.3494070099 0.0208061296 -0.0983306375 0.1055330058 118.0942752978
21 118.9006006005 10.8096482653 1.4325170093 0.0244449470 -0.1487472152 0.0481582080 122.0028807967
22 121.7731227814 10.9301348014 1.5183135397 0.0291984328 0.1471907712 -0.0867946409 118.8482542297
23 124.8911689193 11.0593220998 1.6070356602 0.7619297635 0.7771233253 0.3975035859 107.1865794762
24 128.2762747544 11.1977615253 1.6989442539 0.0507921676 -0.1921140172 0.1178319651 132.2291809414
25 131.9528013730 11.3460653713 1.7943249327 0.2533983322 0.3854487747 0.3237708670 122.2976454372
26 135.9483693653 11.5049145898 1.8934913908 0.3542813611 -0.5624256111 0.1948301645 148.5061494865
27 140.2943753446 11.6750677886 1.9967892918 0.7007416823 -0.4254280221 -0.7209387494 153.8080445708
28 145.0266090668 11.8573717390 2.1046007958 0.4840827644 0.3671681875 0.5909909360 134.3157924627
29 150.1859940908 12.0527736943 2.2173498515 0.5197643449 0.3356425672 0.6380504776 139.7853483624
30 155.8194810112 12.2623358893 2.3355084134 0.0116621305 -0.0606402783 -0.0893581957 157.7357197002
31 161.9811302361 12.4872526798 2.4596037783 0.0265415687 -0.0641499069 -0.1497543260 164.3464566110
32 168.7334317202 12.7288708975 2.5902272862 0.1395555053 -0.3413800470 0.1517075106 176.7778384490
33 176.1489228765 12.9887141408 2.7280446926 0.0102967618 -0.0070192572 0.1012298959 175.7892425276
34 184.3121843484 13.2685119162 2.8738086016 0.3512202671 -0.2611468856 0.5319986572 188.5357411080
35 193.3223181575 13.5702347947 3.0283734535 0.4300744784 0.1433454390 0.6399426252 185.9859595918
36 203.2960465316 13.8961370790 3.1927137066 0.0457915896 0.1468550676 0.1556443983 198.2665458132
