#int double real img int16 real16 img16 error
0 5960.4528246389 77.2039689695 0.0000000000 0.0168467993 0.1297952208 0.0000000000 5940.4282590400
1 5963.3955465220 77.2215046485 0.4845269248 0.1972157895 0.4408703879 -0.0533768731 5895.5551379601
2 5972.2366731387 77.2741629098 0.9697524069 1.0212680146 -0.8506729331 0.5455488754 6103.6699241192
3 5987.0152141159 77.3620978002 1.4563784081 0.1939375277 -0.0401318400 -0.4385509812 5994.6959106591
4 6007.7966100568 77.4855673182 1.9451137346 0.1024556052 -0.1930906095 0.2552873318 6036.8294107062
5 6034.6733770019 77.6449353116 2.4366775468 0.1047683721 -0.1525620289 0.2854701376 6057.0782857500
6 6067.7660242369 77.8406741720 2.9318029762 0.0318035868 0.0508438368 -0.1709341716 6060.8846813836
7 6107.2242613825 78.0733683617 3.4312408893 0.8203435645 0.6087527085 0.6706442457 6008.3875721241
8 6153.2285161234 78.3437188238 3.9357638369 0.4661419034 0.6816309091 -0.0390026551 6047.1986679303
9 6205.9917897473 78.6525483374 4.4461702369 0.1935687946 -0.3971984008 -0.1892147588 6270.3492534410
10 6265.7618843791 79.0008078965 4.9632888373 0.1605851324 -0.0849940489 0.3916135136 6275.4642846078
11 6332.8240433385 79.3895842053 5.4879835144 0.0483708288 -0.2125309000 -0.0565813166 6367.2389283945
12 6407.5040549292 79.8201084041 6.0211584678 0.1618598192 0.3055207984 -0.2617572558 6362.0446720924
13 6490.1718802587 80.2937661590 6.5637638797 0.0076065571 0.0112308115 0.0864894559 6487.2405657805
14 6581.2458779604 80.8121092757 7.1168021169 0.0331667909 0.1385235145 0.1182287057 6557.2074693612
15 6681.1977131225 81.3768690255 7.6813345666 0.5432397967 -0.0514236885 -0.7352519303 6701.4057825764
16 6790.5580552346 81.9899714067 8.2584892060 0.2862952839 -0.2317270425 0.4822840052 6820.8770631849
17 6909.9231906791 82.6535546035 8.8494690283 0.5426966051 -0.7310403760 0.0909756767 7029.7018856849
18 7039.9627012124 83.3699889566 9.4555614630 0.2241721415 0.0814233833 -0.4664143803 7035.4307599046
19 7181.4283900933 84.1418998108 10.0781489530 0.0050291890 0.0651875362 -0.0279244362 7171.0262662501
20 7335.1646760144 84.9721936794 10.7187208810 1.2466610781 -0.8800927763 -0.6870937223 7500.7076964322
21 7502.1207212000 85.8640882454 11.3788870717 0.3098474777 0.5184789575 -0.2025513474 7418.0027405759
22 7683.3646179190 86.8211468208 12.0603931378 0.3693260455 0.0829187902 -0.6020386364 7683.8573803192
23 7880.1000290379 87.8473180075 12.7651379909 0.0016989292 -0.0388195441 -0.0138554033 7887.2758459000
24 8093.6857678825 88.9469814522 13.4951939006 1.0171702879 -0.1308023316 -1.0000305185 8144.9630948061
25 8325.6589151020 90.1250007741 14.2528295635 0.1888528294 0.4250923185 0.0902737510 8246.6515640902
26 8577.7622121144 91.3867849676 15.0405367392 0.2421579229 -0.4073610645 -0.2760704367 8660.7637011381
27 8851.9766512948 92.7383598681 15.8610611331 0.2820087918 -0.5184179205 0.1151158177 8944.7613973824
28 9150.5604135752 94.1864516192 16.7174383493 0.0424198890 -0.1433759575 -0.1478621784 9182.5547325401
29 9476.0956009640 95.7385845215 17.6130359330 0.0586436207 -0.1982482376 -0.1390728477 9519.0132460067
30 9831.5445957098 97.4031962055 18.5516027518 0.2463355144 0.2171391949 0.4463026826 9772.9315678620
31 10220.3183789660 99.1897737773 19.5373272732 0.0452734157 0.1682485427 -0.1302529984 10192.0761735138
32 10646.3598003208 101.1090155007 20.5749066776 0.4624844705 0.3602099673 0.5768303476 10550.2448733060
33 11114.2456611195 103.1730237480 21.6696292496 0.1125627503 0.3260597552 -0.0790429395 11050.5027445176
34 11629.3126391839 105.3955364780 22.8274731342 0.0696558029 0.0906399731 -0.2478713340 11621.5927502287
35 12197.8136493386 107.7922064927 24.0552253943 0.1012999645 -0.1265602588 -0.2920316172 12239.2491411500
36 12827.1133662876 110.3809403548 25.3606264251 0.4622623393 -0.1784722434 -0.6560563982 12900.2514991952
37 13525.9345620840 113.1823123554 26.7525462706 0.5330363079 -0.7163914914 -0.1407818842 13696.1658372406
38 14304.6709710377 116.2200736318 28.2412013921 0.0172600449 -0.0549638356 -0.1193273721 14324.2039298072
39 15175.7880925884 119.5217829346 29.8384231609 0.0843239233 0.2644734031 -0.1199072237 15119.8074361161
40 16154.3414362240 123.1195943334 31.5579930828 1.1077792377 -0.8412427137 0.6325266274 16322.6735968922
41 17258.6533588730 127.0512493518 33.4160649540 0.8087434527 0.0309152501 -0.8987701041 17311.6731803799
42 18511.2066412404 131.3613381989 35.4317014526 0.1751426849 -0.3214209418 0.2680135502 18576.8340018124
43 19939.8381301500 136.1029192443 37.6275630797 0.0449294489 0.1732840968 0.1220740379 19883.5274196082
44 21579.3536992419 141.3396213221 40.0308024370 1.0541534572 -0.9837946715 0.2937711722 21834.9863938340
45 23473.7439292045 147.1484055507 42.6742389867 0.3989645197 -0.1592761010 0.6112247078 23468.8502438108
46 25679.2708229005 153.6232413317 45.5979226022 0.1420507946 -0.2294686728 0.2989898373 25722.6496853555
47 28268.8410865108 160.8800701376 48.8512448053 0.5456812589 -0.0117496261 -0.7386089663 28345.3312639873
48 31338.3189956693 169.0636160175 52.4958354039 0.2886351018 0.1549424726 -0.5144199957 31340.2271762313
49 35015.8305363023 178.3568973271 56.6096079492 0.3446123834 0.2182988983 0.5449385052 34876.6074100389
50 39475.7995352806 188.9947780552 61.2925232239 0.3821318746 0.0805078280 0.6129032258 39370.6177785834
