#int double real img int16 real16 img16 error
0 29.8730286235 5.4656224370 0.0000000000 0.0021152083 0.0459913938 0.0000000000 29.3724006443
1 29.8877771699 5.4668638680 0.0343018794 0.1198176036 0.0291146580 0.3449201941 29.6656002075
2 29.9320877678 5.4705917874 0.0686532128 0.0199136418 -0.1181981872 -0.0770897549 31.2558143926
3 30.0061559285 5.4768171009 0.1031036954 0.1640155900 -0.2688985870 0.3028351695 33.0531414276
4 30.1103096319 5.4855580734 0.1377035069 0.0297189109 -0.1613513596 -0.0607013153 31.9269506174
5 30.2450125566 5.4968404633 0.1725035597 0.3707358112 0.2034058657 -0.5739005707 28.5775689650
6 30.4108686798 5.5106977134 0.2075557558 0.0281151566 0.0615253151 0.1559801019 29.6961398741
7 30.6086283270 5.5271712004 0.2429132523 0.0438249680 -0.0643940550 0.1991943113 31.2675133515
8 30.8391957787 5.5463105474 0.2786307417 0.0183675408 0.0831019013 -0.1070589312 29.9954052349
9 31.1036385702 5.5681740027 0.3147647476 0.0570817346 -0.2196111942 0.0940885647 33.5471554625
10 31.4031986540 5.5928288913 0.3513739409 0.0125140074 -0.0362254707 0.1058381909 31.7465408157
11 31.7393056333 5.6203521462 0.3885194794 0.1559849293 0.3795892209 -0.1090731529 27.7131944674
12 32.1135923175 5.6508309254 0.4262653754 0.0726150226 0.1281167028 -0.2370677816 30.9403832617
13 32.5279129043 5.6843633265 0.4646788968 0.3151993403 0.4830164495 -0.2861720634 27.6177864991
14 32.9843641540 5.7210592089 0.5038310057 0.0487581784 0.1696829127 -0.1413006989 31.2339736983
15 33.4853099916 5.7610411373 0.5437968425 0.0658020054 0.1685232093 -0.1933957945 31.8197097588
16 34.0334100649 5.8044454619 0.5846562619 0.0512189852 -0.0429395428 -0.2222052675 34.8429369213
17 34.6316528851 5.8514235546 0.6264944293 0.0681010699 -0.2593462935 -0.0289925840 37.7711713612
18 35.2833943106 5.9021432226 0.6694024877 0.1261445842 -0.2107303079 0.2858973968 37.5142989550
19 35.9924022832 5.9567903261 0.7134783066 0.3293267101 -0.4640644551 -0.3375957518 42.3321327976
20 36.7629089217 6.0155706305 0.7588273262 0.1347600636 -0.2636188849 -0.2554704428 40.4570209342
21 37.5996713060 6.0787119303 0.8055635133 0.0418841260 -0.1481063265 -0.1412396619 39.6697018560
22 38.5080425780 6.1464664887 0.8538104480 0.1384079778 -0.0750144963 -0.3643910031 40.1908404224
23 39.4940553426 6.2191138453 0.9037025628 0.0250107786 -0.1485030671 -0.0543839839 41.4644749739
24 40.5645197985 6.2969640553 0.9553865631 0.0484994831 -0.0912198248 -0.2004455702 42.1448412066
25 41.7271395978 6.3803614366 1.0090230605 0.0644501753 -0.2348399304 0.0964384899 44.5936997242
26 42.9906491380 6.4696889166 1.0647884579 0.0635759825 -0.2141178625 -0.1331522568 46.1083350166
27 44.3649769000 6.5653730919 1.1228771365 0.6332214951 -0.5037690359 -0.6159855953 52.9964140237
28 45.8614405982 6.6678901370 1.1835040005 0.0802763644 -0.2745139927 -0.0701315348 49.7685771558
29 47.4929813983 6.7777727315 1.2469074539 0.5019087695 -0.4323862423 -0.5612048708 55.2556626053
30 49.2744463821 6.8956182139 1.3133528962 0.0254157871 0.0438856166 0.1532639546 48.2920459372
31 51.2229309514 7.0220982200 1.3831368481 0.6211672958 -0.4240241707 -0.6643574328 59.6369714865
32 53.3581961652 7.1579701287 1.4565918446 0.6244832049 0.4971770379 0.6142460402 45.0757110530
33 55.7031803675 7.3040907225 1.5340922676 0.1015559626 -0.0182500687 0.3181554613 55.0951769784
34 58.2846303062 7.4614325743 1.6160613373 0.0637840192 0.1329996643 0.2146977142 55.6697489201
35 61.1338847921 7.6311038176 1.7029795410 0.0320557372 -0.0176702170 -0.1781670583 62.0424567604
36 64.2878546347 7.8143721401 1.7953948567 0.1831552806 0.1596423231 0.3970763268 60.5501832821
37 67.7902572539 8.0126940899 1.8939352354 0.2883734587 0.0280465102 0.5362712485 65.5978484729
38 71.6931847192 8.2277511188 1.9993239471 0.0124995458 0.0605792413 0.0939664907 70.3330835141
39 76.0591125224 8.4614942371 2.1123985889 0.1197838923 0.0443739128 0.3432416761 73.9778307358
40 80.9634969549 8.7161997783 2.2341348167 0.0712013610 0.2667928098 0.0047914060 76.3624501620
41 86.4981673307 8.9945396379 2.3656762315 0.1763808365 0.1572008423 -0.3894466994 85.6892593531
42 92.7758044763 9.2996705609 2.5083723677 0.0147421510 -0.1020233772 -0.0658284249 95.0183586261
43 99.9359231143 9.6353487921 2.6638274659 0.0382760739 -0.1492965484 0.1264381848 102.1776288033
44 108.1529658399 10.0060789081 2.8339637831 0.0490460826 -0.1707815790 0.1409955138 110.8205674749
45 117.6474078275 10.4173093388 3.0211047592 0.1830810739 0.0734885708 0.4215216529 113.7524604080
46 128.7012270530 10.8756926084 3.2280857083 0.0257914348 0.1420331431 -0.0749534593 126.1215132599
47 141.6798226200 11.3894367445 3.4584032822 0.0862418170 -0.2094485305 0.2058473464 145.1132597395
48 157.0636540397 11.9687874252 3.7164205372 0.0703106605 0.1950743126 -0.1796014283 153.7993076146
49 175.4948723965 12.6267013579 4.0076533303 0.0377684079 0.0390636921 -0.1903744621 176.0720593497
50 197.8476676431 13.3798056395 4.3391783431 0.0728200136 -0.2539445173 0.0912808618 203.9237763498
51 225.3372227279 14.2497955870 4.7202275852 0.1407213343 -0.3648182623 0.0873439741 235.0505485178
52 259.6935906152 15.2655241112 5.1630770113 0.0151768733 0.1230506302 -0.0059511093 256.0133548355
53 303.4488890285 16.4662176458 5.6844142593 0.1421410248 -0.2819299905 0.2503128147 310.0299077569
54 360.4309915762 17.9065972529 6.3075166587 0.7550906212 0.8093508713 -0.3162938322 336.1906992514
55 436.6530071779 19.6653659309 7.0658608804 0.0239459475 0.0860621967 -0.1286049989 435.1094740046
56 542.0083454240 21.8599611646 8.0093971875 0.0636877341 0.2468642232 -0.0524002808 532.1185378189
57 693.7293198471 24.6737254534 9.2161050394 0.1128005259 0.0950651570 0.3221228675 683.2134608387
58 924.0711690420 28.4096798454 10.8148629267 0.0854396078 0.2917264321 -0.0183111057 907.9769637701
59 1299.3581339367 33.6072150301 13.0350769794 0.0922746362 0.1171910764 0.2802514725 1284.2672781297
60 1974.6540404282 41.3283915875 16.3284441763 0.4726988704 -0.6855983154 -0.0515152440 2033.4784181696
61 3387.2324699942 53.9934095255 21.7242766924 0.0345810421 0.1775566881 0.0552690207 3365.6919100891
62 7209.4983814939 78.5717250239 32.1866806033 0.2725963682 -0.4599444563 -0.2470778527 7297.9534684167
63 25279.0488527748 146.7471924458 61.1907702357 0.0118235125 -0.1081575976 -0.0112002930 25312.1750329696
64 1934414.7487590523 1280.3242383227 543.3089300963 0.1236487192 -0.2828150273 -0.2089602344 1935366.1221993852
65 41075.8261008955 -186.0689967361 -80.3377529839 0.0129023628 0.0257576220 -0.1106295969 41067.6489265762
66 8784.4717333097 -85.8132273561 -37.6903401954 0.0007137170 0.0267036958 0.0007934812 8789.1153208193
67 3678.9514023235 -55.3800997647 -24.7385519457 0.0059323290 -0.0506607257 0.0580156865 3676.2165907113
68 1995.4669996705 -40.6713812100 -18.4744621070 0.2628230621 -0.3600268563 -0.3649708548 1952.9589632415
69 1242.7363229528 -32.0044678412 -14.7800663446 0.1769799026 0.2229377117 0.3567613758 1267.7292221124
70 843.6357895251 -26.2925371292 -12.3425394807 0.8760039824 0.6861781671 0.6365245521 896.3071822073
71 607.5035646517 -22.2455218080 -10.6132145997 0.0413839082 -0.2033753471 -0.0047303690 598.3961582775
72 456.6535063330 -19.2288780713 -9.3222183225 0.0049761824 0.0389110996 -0.0588396863 457.0578832915
73 354.6572414877 -16.8941516542 -8.3213509344 0.1548572570 0.2392345958 0.3124485000 368.0954170639
74 282.6109264983 -15.0340783081 -7.5224607625 0.4063607108 0.2330393384 0.5933408612 298.9511172275
75 229.9214264903 -13.5176509029 -6.8698282772 0.0012449134 -0.0306100650 -0.0175481429 228.8540136008
76 190.2833290861 -12.2580030211 -6.3265070158 0.0598394010 0.0027161473 0.2446058535 193.5047588677
77 159.7559689070 -11.1952629113 -5.8670313835 0.0424762701 0.1025421918 -0.1787774285 159.9966332038
78 135.7755165378 -10.2868235518 -5.4732785194 0.0015775192 -0.0374767296 0.0131534776 135.1500463395
79 116.6166484752 -9.5015381882 -5.1319996622 0.0289700446 0.1077608570 -0.1317484054 117.3411407709
80 101.0844384305 -8.8161100978 -4.8332847188 0.1263714319 -0.1303445540 0.3307290872 102.1095616718
81 88.3305251733 -8.2127662235 -4.5695728610 0.2048505003 0.0943021943 -0.4426709799 86.0387048329
82 77.7394428585 -7.6777118166 -4.3349952849 0.2321911386 0.0181279946 -0.4815210425 74.0752141364
83 68.8561223044 -7.2000763986 -4.1249269277 0.0984663060 -0.2245246742 0.2192144536 67.5298861999
