#int double real img int16 real16 img16 error
0 298.7302862347 17.2838157313 0.0000000000 0.0010663363 -0.0326548051 0.0000000000 299.8601518405
1 298.8777716987 17.2877414809 0.1084720669 0.3206819816 0.0496841334 0.5641041292 297.3582216899
2 299.3208776778 17.2995301971 0.2171005212 0.1514732799 0.3101290933 -0.2351451155 288.8442759830
3 300.0615592847 17.3192163669 0.3260425128 0.4024313412 0.3217261269 -0.5467390973 289.6764221989
4 301.1030963190 17.3468577489 0.4354567235 0.0604586631 -0.2382885220 0.0606402783 309.3778567365
5 302.4501255664 17.3825357985 0.5455041532 0.3384608943 -0.3352763451 0.4754478591 313.9257750394
6 304.1086867985 17.4263562709 0.6563489297 0.0468545785 -0.0478835414 -0.2110965300 306.1015186429
7 306.0862832704 17.4784500111 0.7681591510 0.4696289507 0.2986846522 -0.6167790765 297.0623916781
8 308.3919577872 17.5389739405 0.8811077698 0.1649162134 -0.2709433271 -0.3024994659 318.5940791679
9 311.0363857017 17.6081122565 0.9953735295 0.0634655768 -0.2342905972 -0.0925931578 319.5350111090
10 314.0319865399 17.6860778602 1.1111419637 0.3913755620 -0.0513016144 0.6234931486 314.8524319933
11 317.3930563329 17.7731140342 1.2286064702 0.0076878973 -0.0870387890 0.0105899228 320.4686231804
12 321.1359231745 17.8694963967 1.3479694741 0.0856367538 -0.2512894070 0.1499679556 329.7980857827
13 325.2791290432 17.9755351595 1.4694436946 0.1470906656 -0.2092349010 0.3214209418 332.0038183942
14 329.8436415396 18.0915777288 1.5932535338 0.1982127129 0.0057679983 -0.4451734977 331.2516983705
15 334.8530999157 18.2180116878 1.7196366067 0.7421609149 0.7351603748 0.4491103854 307.2643269123
16 340.3341006488 18.3552682139 1.8488454358 0.1067985008 0.0490432447 -0.3230994598 339.8352172507
17 346.3165288513 18.5038259869 1.9811493379 0.3358695062 0.5441450240 -0.1994384594 327.3051034314
18 352.8339431060 18.6642156599 2.1168365324 0.0426384055 0.1000396741 -0.1806390576 349.9070241216
19 359.9240228323 18.8370249746 2.2562165099 0.4412197586 0.5887630848 -0.3075350200 339.5718839044
20 367.6290892172 19.0229046181 2.3996227015 0.1897830585 -0.0747398297 0.4291817988 368.6026608044
21 375.9967130596 19.2225749399 2.5474155021 0.1592175731 0.3686025575 0.1528061769 361.2064284175
22 385.0804257804 19.4368336662 2.6999857057 0.3455270753 -0.5486617634 0.2109439375 405.6153564908
23 394.9405534260 19.6665647790 2.8577584257 0.2151957460 0.3768730735 0.2704855495 378.7861870282
24 405.6451979853 19.9127487589 3.0211975854 0.1030133748 -0.3136387219 0.0681478317 417.8272533712
25 417.2713959784 20.1764744347 3.1908110828 0.2575985032 0.5027619251 -0.0694906461 397.6845312717
26 429.9064913802 20.4589527293 3.3671567534 0.4780179643 0.6880397961 0.0679647206 401.7736662786
27 443.6497689996 20.7615326593 3.5508492839 0.1712306287 0.3182775353 0.2644428846 428.7271470847
28 458.6144059819 21.0857200207 3.7425682615 0.5243803992 -0.3906064028 -0.6097598193 480.1753563698
29 474.9298139835 21.4331992945 3.9430675857 0.3248632130 -0.5668202765 0.0598162786 499.0805018389
30 492.7444638207 21.8058594309 4.1531865235 0.2952511062 0.5363933226 0.0867946409 468.9257314782
31 512.2293095144 22.2058243285 4.3738627558 0.1299207912 0.3544114505 -0.0656758324 497.1937476385
32 533.5819616523 22.6354890301 4.6061478503 0.3203837772 -0.0366527299 0.5648365734 530.3582088233
33 557.0318036750 23.0975629195 4.8512257066 0.1035620085 -0.1613818781 0.2784203619 561.8890618167
34 582.8463030619 23.5951215424 5.1104346646 0.0997020099 0.2847376934 -0.1364787744 570.9040958234
35 611.3388479213 24.1316691248 5.3852941583 0.4608146963 -0.6520889920 -0.1886654256 645.3036918346
36 642.8785463473 24.7112144467 5.6775370465 0.4975073833 -0.4511856441 -0.5421613208 671.8310261121
37 677.9025725394 25.3383635182 5.9891490846 0.1052177096 -0.1363567003 -0.2943205054 688.4433603026
38 716.9318471923 26.0184335565 6.3224174535 0.3777706830 -0.3969542528 -0.4692526017 743.8994952540
39 760.5911252238 26.7575941975 6.6799908672 0.3507727384 -0.3914304025 0.4444715720 775.9512376141
40 809.6349695492 27.5630438406 7.0649546205 1.4027418584 -0.6345713675 -1.0000305185 860.1494887191
41 864.9816733066 28.4432317605 7.4809250980 0.1959155019 -0.4190191351 -0.1426129948 891.1478598162
42 927.7580447626 29.4081404617 7.9321699017 0.0576675984 -0.1861018708 0.1517685476 936.3538244624
43 999.3592311425 30.4696482333 8.4237620859 0.0731730428 0.1690725425 0.2111575671 985.5717601785
44 1081.5296583988 31.6419997971 8.9617803610 0.2286369919 0.0441297647 -0.4761192663 1087.4993399602
45 1176.4740782753 32.9424246013 9.5535720892 0.1222714838 0.3377788629 -0.0904263436 1156.0696294987
46 1287.0122705295 34.3919597745 10.2081033204 1.0196994208 -0.1403546251 1.0000000000 1277.2699045492
47 1416.7982261997 36.0165613791 10.9364314391 0.6500424859 0.0769066439 -0.8025757622 1429.4630725622
48 1570.6365403969 37.8486290941 11.7523536405 0.8596026553 0.6055482650 -0.7020783105 1542.1599448659
49 1754.9487239651 39.9291356256 12.6733125962 0.4065504123 -0.2875759148 0.5690786462 1763.8963666360
50 1978.4766764312 42.3106604711 13.7216867378 0.0658678540 0.2439039277 -0.0798669393 1960.0948899810
51 2253.3722272788 45.0618102468 14.9266702436 0.0598649944 0.2388683737 0.0529801325 2230.3227756836
52 2596.9359061519 48.2738258677 16.3270830905 0.3253082559 -0.0848414563 0.5640125736 2587.0350974802
53 3034.4888902850 52.0707522087 17.9756962232 0.3626670999 0.4128849147 0.4383983886 2976.0920686995
54 3604.3099157616 56.6256324624 19.9461190209 0.1253318327 -0.0977813044 0.3402508621 3601.9357356124
55 4366.5300717788 62.1873473624 22.3442140120 0.2573311945 -0.4784997101 -0.1684316538 4433.8276041774
56 5420.0834542396 69.1272668429 25.3279377974 0.0926326576 0.2102114933 0.2200994903 5379.9640625184
57 6937.2931984707 78.0251707944 29.1438830799 0.0000668227 -0.0064394055 0.0050355541 6938.0046255235
58 9240.7116904203 89.8392959076 34.1995994310 0.1281301687 0.3573717460 0.0203863643 9175.2333575317
