#int double real img int16 real16 img16 error
0 7.5037655267 2.7393001892 0.0000000000 0.0004734844 0.0217596973 0.0000000000 7.3850263255
1 7.5074701941 2.7399223786 0.0171916640 0.0459440620 -0.0670491653 0.2035889767 7.9138332066
2 7.5186005131 2.7417907642 0.0344081138 0.0160265111 0.0314645833 -0.1226233711 7.3705268944
3 7.5372055938 2.7449108119 0.0516742559 0.0574585931 0.0281685842 0.2380443739 7.4154221522
4 7.5633678213 2.7492916757 0.0690152397 0.0193746003 -0.0226752525 0.1373332926 7.6884680075
5 7.5972036662 2.7549462655 0.0864565819 0.0170089003 0.1035493027 -0.0792870876 7.0573768184
6 7.6388648407 2.7618913423 0.1040242951 0.1101971266 -0.0192571795 0.3314004944 7.7864870363
7 7.6885398182 2.7701476437 0.1217450209 0.0256244170 0.0014648885 0.1600695822 7.6670729714
8 7.7464557435 2.7797400401 0.1396461706 0.0576485721 0.1427045503 -0.1930906095 7.0646699392
9 7.8128807695 2.7906977247 0.1577560731 0.0444966034 -0.2089907529 -0.0286263619 9.0328693749
10 7.8881268605 2.8030544402 0.1761041334 0.0291250029 0.0834986419 -0.1488387707 7.5015716308
11 7.9725531166 2.8168487442 0.1947210031 0.3639608409 -0.5618762780 0.2196722312 11.4164053390
12 8.0665696809 2.8321243192 0.2136387643 0.0385852099 -0.1964171270 -0.0023499252 9.2187144052
13 8.1706423070 2.8489303305 0.2328911308 0.0652026404 0.2236091189 -0.1232947783 7.0191798659
14 8.2852976770 2.8673218383 0.2525136680 0.0081166373 0.0817590869 -0.0378429518 7.8436668088
15 8.4111295823 2.8873602704 0.2725440351 0.0163165837 0.0992461928 0.0804162725 7.8104931869
16 8.5488060960 2.9091139638 0.2930222545 0.0686400675 0.2579729606 0.0457167272 7.0897086427
17 8.6990778983 2.9326587841 0.3139910099 0.0745093226 -0.1824396496 0.2030396435 9.7161484577
18 8.8627879426 2.9580788342 0.3354959810 0.0069728400 -0.0511795404 -0.0659810175 9.2168197454
19 9.0408826933 2.9854672648 0.3575862187 0.0034521485 -0.0556352428 -0.0188909574 9.3900395260
20 9.2344252103 3.0149272030 0.3803145684 0.0120683097 -0.0931730094 0.0581987976 9.7640455003
21 9.4446104183 3.0465728164 0.4037381488 0.0424785650 0.1901913511 -0.0794091617 8.3923463990
22 9.6727829656 3.0805305361 0.4279188965 0.0305307851 0.0936307871 0.1475264748 9.0001900207
23 9.9204581740 3.1169404637 0.4529241875 0.0460890890 0.1052583392 0.1871089816 9.1408869430
24 10.1893466883 3.1559579951 0.4788275486 0.0335259131 0.0685750908 0.1697744682 9.6274470044
