#int double real img int16 real16 img16 error
0 0.0000944668 0.0097194038 0.0000000000 0.0000000009 -0.0000305185 0.0000000000 0.0000950610
1 0.0000945135 0.0097216115 0.0000609983 0.0000941857 0.0097048860 -0.0000305185 0.0000000087
2 0.0000946536 0.0097282407 0.0001220846 0.0000918303 0.0095828120 0.0000000000 0.0000000361
3 0.0000948878 0.0097393111 0.0001833472 0.0000947818 0.0097354045 -0.0000610370 0.0000000597
4 0.0000952172 0.0097548550 0.0002448753 0.0000948014 0.0097354045 0.0001525925 0.0000000089
5 0.0000956431 0.0097749182 0.0003067595 0.0000948377 0.0097354045 0.0002441481 0.0000000055
6 0.0000961676 0.0097995603 0.0003690921 0.0000954664 0.0097659230 0.0003051851 0.0000000052
7 0.0000967930 0.0098288547 0.0004319676 0.0000966818 0.0098269601 0.0003357036 0.0000000093
8 0.0000975221 0.0098628898 0.0004954833 0.0000961798 0.0097964415 0.0004577776 0.0000000058
9 0.0000983583 0.0099017692 0.0005597397 0.0000980109 0.0098879971 0.0004882962 0.0000000053
10 0.0000993056 0.0099456125 0.0006248410 0.0000986787 0.0099185156 0.0005493332 0.0000000064
11 0.0001003685 0.0099945565 0.0006908962 0.0000999640 0.0099795526 0.0006103702 0.0000000067
12 0.0001015521 0.0100487563 0.0007580189 0.0001013061 0.0100405896 0.0007019257 0.0000000032
13 0.0001028623 0.0101083863 0.0008263289 0.0001019637 0.0100711081 0.0007324442 0.0000000102
14 0.0001043057 0.0101736418 0.0008959523 0.0001039587 0.0101626637 0.0008239998 0.0000000053
15 0.0001058898 0.0102447408 0.0009670227 0.0001053073 0.0102237007 0.0008850368 0.0000000072
16 0.0001076231 0.0103219259 0.0010396822 0.0014174850 -0.0312509537 -0.0209967345 0.0022139080
17 0.0001095149 0.0104054660 0.0011140821 0.0001088745 0.0103762932 0.0010986663 0.0000000011
18 0.0001115759 0.0104956598 0.0011903847 0.0001109208 0.0104678488 0.0011597034 0.0000000017
19 0.0001138180 0.0105928376 0.0012687638 0.0001130667 0.0105594043 0.0012512589 0.0000000014
