#int double real img int16 real16 img16 error
0 23.7289900923 4.8712411244 0.0000000000 0.0408664850 -0.2021546068 0.0000000000 25.7393442454
1 23.7407052792 4.8723475510 0.0305715822 1.3298784397 0.5742973113 -1.0000305185 19.5353765526
2 23.7759024382 4.8756700626 0.0611872403 0.1607874950 -0.0843531602 -0.3920102542 24.8072183402
3 23.8347368695 4.8812183791 0.0918912653 0.0867449910 -0.1892757958 0.2256538591 25.7278036093
4 23.9174690969 4.8890087791 0.1227283797 0.2400757664 0.4365062410 -0.2225714896 19.9440108508
5 24.0244674333 4.8990642197 0.1537439594 0.2638884801 -0.3922238838 0.3317361980 28.0294110306
6 24.1562116349 4.9114145068 0.1849842620 0.0137321511 -0.1170995209 -0.0044557024 25.3218408266
7 24.3132977063 4.9260965176 0.2164966640 0.4648981663 -0.3022247993 0.6111941893 27.4911299298
8 24.4964439432 4.9431544786 0.2483299099 0.0082454359 0.0861537523 0.0286873989 23.6386988882
9 24.7064983189 4.9626403036 0.2805343766 0.0552942396 -0.1958372753 0.1301614429 26.6325029508
10 24.9444473515 4.9846139962 0.3131623545 0.0030125067 -0.0178228095 -0.0519119846 25.1576532686
11 25.2114266151 5.0091441230 0.3462683505 0.2005166755 0.3753776666 -0.2441480758 21.8203831289
12 25.5087330962 5.0363083635 0.3799094158 0.0134347653 0.0340891751 -0.1107821894 25.2629750601
13 25.8378396366 5.0661941474 0.4141455027 0.0174025683 -0.0310678426 -0.1282082583 26.2762273973
14 26.2004117519 5.0988993870 0.4490398565 0.0230843824 -0.1103244118 0.1044648579 27.2547445156
15 26.5983271748 5.1345333182 0.4846594460 0.1479665767 -0.3574938200 -0.1420026246 30.5550674380
16 27.0336985385 5.1732174633 0.5210754419 0.0045794380 -0.0642414624 -0.0212714011 27.7251160967
17 27.5088997018 5.2150867324 0.5583637478 0.0407500775 0.1973326823 0.0425428022 25.4439269560
18 28.0265963178 5.2602906841 0.5966055951 0.0945441993 0.2796716208 -0.1277809992 25.3313021918
19 28.5897813691 5.3089949664 0.6358882101 0.0748848371 0.1665395062 -0.2171391949 27.1725039139
20 29.2018165471 5.3613829679 0.6763055663 0.2043195656 -0.3376262703 0.3005462813 32.6199013373
21 29.8664805347 5.4176577106 0.7179592370 0.0561361470 -0.2161015656 -0.0971404157 32.4036310254
22 30.5880254837 5.4780440243 0.7609593628 0.0066838563 -0.0440382092 0.0688802759 30.9723656555
23 31.3712432624 5.5427910490 0.8054257569 0.0454788566 -0.0964079714 -0.1902218696 32.7918797878
24 32.2215434040 5.6121751217 0.8514891707 0.0225863421 0.0047608875 -0.1502121036 32.4464998367
25 33.1450451368 5.6865031160 0.8992927493 0.0326019726 0.0438856166 0.1751457259 32.3635211554
26 34.1486864395 5.7661163164 0.9489937121 0.0177507180 0.0413525803 0.1266518143 33.4491660302
27 35.2403537845 5.8513949274 1.0007653013 0.0548053921 0.2061525315 0.1109347819 32.6605600614
28 36.4290371523 5.9427633400 1.0547990507 0.1062127479 -0.2613910337 -0.1946470534 40.0526470590
29 37.7250160759 6.0406963054 1.1113074380 0.0053082899 -0.0101626637 -0.0721457564 38.0134557269
30 39.1400840117 6.1457262022 1.1705270008 0.1512989070 -0.3885616626 -0.0178533280 44.1091657063
31 40.6878203201 6.2584516262 1.2327220135 0.1845175264 -0.1476180303 -0.4033936583 43.7146029357
32 42.3839217680 6.3795475923 1.2981888480 0.2320368127 -0.4440443129 0.1867122410 47.7967867369
33 44.2466089298 6.5097777086 1.3672611727 0.1435653172 0.2267830439 -0.3035370952 42.2675888087
34 46.2971275027 6.6500087816 1.4403161830 0.0126792825 0.0811181982 0.0780968657 45.0059649654
35 48.5603707888 6.8012284364 1.5177821136 0.1357052097 0.0334177679 -0.3668630024 49.3551484586
36 51.0656580862 6.9645665007 1.6001473504 0.2294817046 0.2835779901 0.3860896634 46.1095435474
37 53.8477153760 7.1413211246 1.6879715553 0.1664536805 -0.0421460616 0.4058046205 53.2461528636
38 56.9479208598 7.3329909034 1.7818993435 0.7222416234 -0.1070894498 -0.8430738243 62.2452797930
39 60.4159005846 7.5413146768 1.8826772241 0.2128673748 0.0211493271 -0.4608905301 62.0451967058
40 64.3115916133 7.7683212294 1.9911747513 0.0304067337 0.1696218757 0.0404370251 61.5456095449
41 68.7079365626 8.0163918904 2.1084111606 0.5280496979 0.0800195318 -0.7222510453 70.9986547374
42 73.6944409948 8.2883401117 2.2355892259 0.6965692478 -0.3048493912 0.7769402142 75.9705627718
43 79.3819253929 8.5875136502 2.3741387280 0.2440511015 0.0676290170 0.4893642994 76.1408088103
44 85.9089544358 8.9179272139 2.5257728803 0.2391050521 -0.0264900662 0.4882656331 84.1540362639
45 93.4506577795 9.2844367211 2.6925624509 0.2468579820 -0.3290200507 0.3722952971 97.8021907669
46 102.2310184918 9.6929712401 2.8770344159 1.2605565009 0.6652729881 -0.9044160283 95.7987031920
47 112.5402833978 10.1508461834 3.0823051697 0.4226443945 0.4311349834 -0.4865871151 107.2097779520
48 124.7600950527 10.6671930211 3.3122632903 0.6981950749 -0.4525589770 0.7024140141 130.4601977432
49 139.4005321939 11.2535594307 3.5718247904 0.0660914521 -0.1090121158 -0.2328257088 143.5833975717
50 157.1559885833 11.9247643282 3.8672967690 0.9880406700 -0.7856685080 0.6089053011 172.1722178413
51 178.9917183471 12.7001436851 4.2069072635 0.3038051714 -0.5433210242 -0.0927762688 193.8766359858
52 206.2819514026 13.6054126852 4.6015972300 0.0659908221 0.2529984436 0.0445265053 199.0538596709
53 241.0380203511 14.6755319243 5.0662395413 0.0702745006 0.2365794855 -0.1196020386 235.3763004234
54 286.3005132786 15.9592716004 5.6215801394 0.9069083615 -0.8600115970 0.4090090640 310.0591844912
55 346.8458123787 17.5267758347 6.2974551384 0.0168718833 -0.0924405652 -0.0912503433 351.2523442776
56 430.5325322264 19.4827108955 7.1383827572 0.7804676974 -0.8734092227 0.1327555162 463.4504393064
