#int double real img int16 real16 img16 error
0 0.0118926669 0.1090535048 0.0000000000 0.0001490207 0.0122074038 0.0000000000 0.0093791673
1 0.0118985384 0.1090782746 0.0006844125 0.0002173886 0.0068971831 -0.0130314035 0.0106290991
2 0.0119161788 0.1091526563 0.0013698117 0.0010405837 0.0322580645 -0.0000305185 0.0059147392
3 0.0119456658 0.1092768677 0.0020571892 0.0007512804 0.0026245918 0.0272835475 0.0120110771
4 0.0119871302 0.1094512730 0.0027475462 0.0048850189 -0.0625019074 -0.0312814722 0.0307258703
5 0.0120407564 0.1096763863 0.0034418985 0.0017325604 0.0130619221 0.0395214698 0.0106360902
6 0.0121067849 0.1099528748 0.0041412818 0.0014579823 0.0381786554 0.0006103702 0.0051640059
7 0.0121855144 0.1102815640 0.0048467566 0.0026190622 -0.0287179174 0.0423596912 0.0207280761
8 0.0122773050 0.1106634442 0.0055594142 0.0036876403 -0.0071413312 0.0603045747 0.0168749977
9 0.0123825815 0.1110996775 0.0062803824 0.0046944252 0.0281380657 0.0624713889 0.0100400582
10 0.0125018386 0.1115916072 0.0070108318 0.0016849036 0.0378429518 -0.0159001434 0.0059637770
11 0.0126356452 0.1121407683 0.0077519828 0.0033345265 -0.0555131687 -0.0159001434 0.0286672657
12 0.0127846514 0.1127488999 0.0085051124 0.0048136762 -0.0301828059 0.0624713889 0.0233418315
13 0.0129495954 0.1134179593 0.0092715629 0.0024316175 -0.0441602832 0.0219428083 0.0249914630
14 0.0131313119 0.1141501384 0.0100527502 0.0004081836 0.0184331797 -0.0082705161 0.0094974783
15 0.0133307420 0.1149478828 0.0108501735 0.0013299996 -0.0090029603 0.0353404340 0.0159635844
16 0.0135489446 0.1158139129 0.0116654261 0.0039086343 -0.0625019074 -0.0014648885 0.0319689369
17 0.0137871093 0.1167512491 0.0125002073 0.0051339571 -0.0625019074 -0.0350352489 0.0343913137
18 0.0140465723 0.1177632395 0.0133563356 0.0078091629 -0.0625019074 0.0624713889 0.0349078117
19 0.0143288334 0.1188535926 0.0142357638 0.0041851655 -0.0625019074 -0.0166936247 0.0338464444
