#int double real img int16 real16 img16 error
0 1.1892666901 1.0905350476 0.0000000000 0.0487937049 0.2208929716 0.0000000000 0.7562773404
1 1.1898538403 1.0907827457 0.0068441247 0.0366227525 -0.0719931639 0.1773125401 1.3811072964
2 1.1916178770 1.0915265634 0.0136981168 0.0005869600 -0.0215460677 -0.0110782189 1.2395445489
3 1.1945665836 1.0927686767 0.0205718918 0.0214365840 -0.0996124149 0.1073030793 1.4292949666
4 1.1987130172 1.0945127300 0.0274754618 0.0030387278 0.0536210211 -0.0127872555 1.0850766360
5 1.2040756372 1.0967638628 0.0344189852 0.0016964070 0.0349131748 -0.0218512528 1.1306932231
6 1.2106784884 1.0995287477 0.0414128178 0.0005957289 -0.0104983673 -0.0220343638 1.2361857407
7 1.2185514418 1.1028156405 0.0484675658 0.0699135119 -0.2218085269 0.1439252907 1.7637413619
8 1.2277304974 1.1066344422 0.0555941419 0.0188275230 -0.0686971648 -0.1187780389 1.4118100440
9 1.2382581545 1.1109967751 0.0628038239 0.0076026611 -0.0056764428 -0.0870082705 1.2694027391
10 1.2501838562 1.1159160721 0.0701083183 0.0008385432 -0.0280159917 0.0073244423 1.3125223817
11 1.2635645161 1.1214076834 0.0775198276 0.0327975688 0.1493575854 -0.1024201178 0.9772597771
12 1.2784651374 1.1274889994 0.0850511240 0.0158323930 0.0666524247 -0.1067232276 1.1621516401
13 1.2949595370 1.1341795930 0.0927156291 0.0294513536 -0.1564378796 -0.0705587939 1.6923519977
14 1.3131311886 1.1415013841 0.1005275019 0.0074255025 -0.0349436934 -0.0787682730 1.4161699952
15 1.3330742016 1.1494788276 0.1085017347 0.0854186042 -0.2917874691 0.0166936247 2.0856772671
16 1.3548944585 1.1581391289 0.1166542607 0.0053242351 0.0509353923 -0.0522476882 1.2544279827
17 1.3787109342 1.1675124907 0.1250020725 0.0007938184 -0.0225836970 0.0168462172 1.4280266251
18 1.4046572277 1.1776323950 0.1335633557 0.0033223245 0.0071718497 -0.0571916868 1.4063653742
19 1.4328833434 1.1885359256 0.1423576378 0.0212374113 0.1085238197 -0.0972624897 1.2238439544
20 1.4635577652 1.2002641382 0.1514059567 0.0270580810 -0.0725119785 -0.1476485488 1.7093926406
21 1.4968698757 1.2128624838 0.1607310520 0.0084343504 -0.0869472335 0.0295724357 1.7067078839
22 1.5330327874 1.2263812955 0.1703575811 0.0034081604 -0.0188909574 -0.0552385022 1.6015965766
23 1.5722866626 1.2408763488 0.1803123667 0.0459395010 -0.2034669027 0.0673848689 2.0988800479
24 1.6149026202 1.2564095078 0.1906246806 0.0039019405 0.0026245918 -0.0624103519 1.6360033433
25 1.6611873481 1.2730494730 0.2013265688 0.0827392790 -0.1956541643 -0.2108523820 2.3269818616
26 1.7114885689 1.2908726485 0.2124532284 0.0027441642 0.0497451704 -0.0164189581 1.5927798945
27 1.7662015425 1.3099641514 0.2240434435 0.0052459545 0.0127872555 -0.0712912381 1.7698904735
28 1.8257768354 1.3304189911 0.2361400932 0.0184150523 -0.1350749229 -0.0130314035 2.2097588468
29 1.8907296446 1.3523434511 0.2487907453 0.0946079317 -0.1008026368 -0.2905972472 2.4025729591
30 1.9616510430 1.3758567161 0.2620483540 0.0033806316 0.0033570360 -0.0580462050 1.9862158984
31 2.0392216109 1.4010927950 0.2759720829 0.0170432310 -0.0364085818 -0.1253700369 2.2274857056
32 2.1242280501 1.4282028049 0.2906282816 0.0328150341 0.0943021943 0.1546678060 1.7977760901
33 2.2175835527 1.4573576964 0.3060916489 0.0311648272 0.0608539079 0.1657155065 1.9699282926
34 2.3203529258 1.4887515231 0.3224466285 0.0060510845 0.0043031098 0.0776696066 2.2635028821
35 2.4337837900 1.5226053869 0.3397890901 0.0409427557 -0.0038148137 0.2023071993 2.3488598990
36 2.5593455910 1.5591722246 0.3582283698 0.0173719772 0.1155430769 -0.0634174627 2.2618503243
37 2.6987787506 1.5987426559 0.3778897602 0.0226901658 -0.0229804376 -0.1488692892 2.9074608882
38 2.8541570917 1.6416521744 0.3989175727 0.0279909544 -0.1093173009 -0.1266518143 3.3421172843
39 3.0279678081 1.6882900580 0.4214789299 0.0062909781 0.0242011780 -0.0755333110 3.0162129679
40 3.2232148691 1.7391104947 0.4457685006 0.0006355454 0.0213934751 0.0133365886 3.1375491179
41 3.4435540654 1.7946465980 0.4720144634 0.0267149888 -0.0309152501 -0.1604968413 3.7327466119
42 3.6934713016 1.8555282212 0.5004860857 0.0595847572 -0.1420331431 0.1985229041 4.0814331671
43 3.9785207588 1.9225048337 0.5315034556 0.0050758837 0.0573747978 -0.0422376171 3.8078888691
44 4.3056471217 1.9964752166 0.5654501138 0.0237932282 -0.1190221870 0.0981170080 4.6937294963
45 4.6836276653 2.0785264747 0.6027896476 0.0725634028 -0.1072420423 0.2471083712 4.9040931803
46 5.1236881349 2.1699859611 0.6440877763 0.1496856098 0.1627552110 -0.3509933775 5.0191617866
47 5.6403753308 2.2724913925 0.6900421739 0.0187030693 0.1367534410 -0.0012512589 5.0392632079
48 6.2528166907 2.3880870505 0.7415233844 0.0613029511 -0.1083407086 0.2226325266 6.5013992791
49 6.9865767096 2.5193581382 0.7996319661 0.0217802901 -0.1188695944 0.0874660482 7.4674258637
50 7.8764575166 2.6696221974 0.8657799026 0.0034648227 -0.0197454756 -0.0554521317 8.0813669418
51 8.9708364161 2.8432080131 0.9418092219 0.0041560767 0.0036622211 0.0643635365 8.8329312354
52 10.3385880571 3.0458724977 1.0301692990 0.2901878790 0.4721518601 -0.2593462935 8.2868883839
53 12.0805178619 3.2854423539 1.1341897554 0.0381590368 -0.0432447279 0.1904965361 11.9707145806
54 14.3490162236 3.5728358688 1.2585150290 0.0057607624 -0.0758995331 0.0001525925 14.8967460543
55 17.3834693201 3.9237563552 1.4098245937 0.1277809619 0.1609851375 -0.3191625721 17.1478438565
56 21.5777408813 4.3616356718 1.5980848374 0.0876673966 0.2939848018 -0.0352183599 19.2134629350
57 27.6178616654 4.9230554567 1.8388547076 0.0849667986 -0.2810449538 0.0773339030 30.1856166272
58 36.7879358497 5.6684763576 2.1578488439 0.0172136175 0.0890224921 -0.0963774529 36.2118416340
59 51.7283790237 6.7055209661 2.6008397870 0.0055636583 0.0673848689 -0.0319833979 50.9966087670
60 78.6123932857 8.2460982273 3.2579529327 0.2833135239 0.4999847407 0.1825617237 69.4603052348
61 134.8481534636 10.7731015283 4.3345630604 0.0085932539 -0.0791344951 0.0482802820 136.1432467634
62 287.0153001767 15.6771201962 6.4220870852 0.1600995195 0.3769951476 0.1340678121 273.6330128833
63 1006.3770613062 29.2799142915 12.2091637875 0.0918998566 0.2721030305 0.1336405530 987.2713755402
64 77010.4382305421 255.4582703667 108.4043833607 0.2748714999 -0.5000152593 -0.1576586200 77300.3609395693
65 1635.2580907175 -37.1256457172 -16.0294890998 0.0371698476 0.1312295907 0.1412396619 1649.5672263927
66 349.7161186555 -17.1219898669 -7.5202115430 0.4999694820 0.4999847407 0.4999847407 374.8575375042
67 146.4616933383 -11.0497826060 -4.9359900424 0.0635270404 -0.0636616108 0.2438734092 147.5258398991
68 79.4409721172 -8.1150074226 -3.6861398031 0.2575816490 0.3897213660 0.3251136814 88.4205662854
69 49.4742241275 -6.3857308594 -2.9490109390 0.0045756296 0.0675374615 -0.0037842952 50.3190320051
70 33.5857457146 -5.2460508499 -2.4626603897 0.2255439814 -0.3663136692 -0.3022553179 28.4791850266
71 24.1851525225 -4.4385651340 -2.1176147132 0.1612301089 0.3624378185 0.1728263192 28.2957494732
72 18.1797035330 -3.8366655775 -1.8600270911 0.0505555553 0.1600695822 0.1579027680 20.0459328529
73 14.1191590925 -3.3708264139 -1.6603277929 0.0239502700 -0.1161534471 -0.1022675253 13.0204479186
74 11.2509436316 -2.9996929888 -1.5009282475 0.2226387622 0.1642506180 0.4423352763 13.7868122705
75 9.1533368550 -2.6971259433 -1.3707109472 0.0107136072 -0.1010467849 -0.0224311045 8.5574855313
76 7.5753157746 -2.4457931485 -1.2623041034 0.0029030221 0.0195623646 0.0502029481 7.8006525659
77 6.3599996761 -2.2337486193 -1.1706266620 0.2291935591 -0.0107119968 -0.4786217841 5.4207625759
78 5.4053206719 -2.0524911374 -1.0920626369 0.1601687173 -0.0672933134 -0.3945127720 4.4275862144
79 4.6425923964 -1.8958061081 -1.0239685526 0.1136010502 -0.0370799890 0.3350016785 5.3016628750
80 4.0242439771 -1.7590452243 -0.9643670857 0.0248367616 -0.0912198248 -0.1285134434 3.4802928744
81 3.5165015450 -1.6386622947 -0.9117496525 0.0069012766 -0.0755638295 0.0345164342 3.3386963190
82 3.0948629637 -1.5319049053 -0.8649452728 0.0633104416 -0.0299691763 0.2498245186 3.4985226216
83 2.7412116026 -1.4366041103 -0.8230311251 0.0213046877 -0.1066011536 0.0997039705 2.6203479214
84 2.4419247830 -1.3510276234 -0.7852701088 0.1029055826 -0.1471602527 0.2850428785 2.5948665371
85 2.1866039570 -1.2737752109 -0.7510663547 0.1738307476 0.1008331553 -0.4045533616 2.0096194147
86 1.9672038238 -1.2037027814 -0.7199329399 0.0442366265 0.1344035157 -0.1617786187 2.1020647085
87 1.7774234798 -1.1398663891 -0.6914680722 0.0043272605 -0.0081179235 -0.0652790918 1.6729672285
88 1.6122733337 -1.0814803113 -0.6653372604 0.0169472356 -0.1237220374 0.0404980621 1.4155044135
89 1.4677621772 -1.0278852392 -0.6412597853 0.0084562732 -0.0917386395 -0.0063478500 1.2794836217
90 1.3406678228 -0.9785238456 -0.6189983088 0.0040503912 -0.0563066500 0.0296639912 1.2712473354
91 1.2283667830 -0.9329218082 -0.5983508023 0.0516163192 0.1706900235 -0.1499374371 1.4190336213
