#int double real img int16 real16 img16 error
0 0.0000023729 0.0015404217 0.0000000000 0.0000003018 0.0005493332 0.0000000000 0.0000009823
1 0.0000023741 0.0015407716 0.0000096676 0.0000023881 0.0015259255 -0.0002441481 0.0000000646
2 0.0000023776 0.0015418223 0.0000193491 0.0000019857 0.0014038514 -0.0001220740 0.0000000390
3 0.0000023835 0.0015435768 0.0000290586 0.0000023881 0.0015259255 -0.0002441481 0.0000000750
4 0.0000023917 0.0015460403 0.0000388101 0.0000024234 0.0015564440 -0.0000305185 0.0000000049
5 0.0000024024 0.0015492201 0.0000486181 0.0000023294 0.0015259255 -0.0000305185 0.0000000068
6 0.0000024156 0.0015531256 0.0000584972 0.0000023294 0.0015259255 -0.0000305185 0.0000000087
7 0.0000024313 0.0015577685 0.0000684623 0.0000023284 0.0015259255 0.0000000000 0.0000000057
8 0.0000024496 0.0015631627 0.0000785288 0.0000022372 0.0014954070 0.0000305185 0.0000000069
9 0.0000024706 0.0015693247 0.0000887128 0.0000024234 0.0015564440 0.0000305185 0.0000000036
10 0.0000024944 0.0015762733 0.0000990306 0.0000024234 0.0015564440 0.0000305185 0.0000000051
11 0.0000025211 0.0015840305 0.0001094997 0.0000024234 0.0015564440 0.0000305185 0.0000000070
12 0.0000025509 0.0015926205 0.0001201379 0.0000024234 0.0015564440 0.0000305185 0.0000000093
13 0.0000025838 0.0016020713 0.0001309643 0.0000025222 0.0015869625 0.0000610370 0.0000000051
14 0.0000026200 0.0016124136 0.0001419989 0.0000025222 0.0015869625 0.0000610370 0.0000000072
15 0.0000026598 0.0016236820 0.0001532628 0.0000025222 0.0015869625 0.0000610370 0.0000000099
16 0.0000027034 0.0016359150 0.0001647785 0.0000026395 0.0016174810 0.0001525925 0.0000000005
17 0.0000027509 0.0016491552 0.0001765701 0.0000026395 0.0016174810 0.0001525925 0.0000000016
18 0.0000028027 0.0016634500 0.0001886633 0.0000027392 0.0016479995 0.0001525925 0.0000000015
19 0.0000028590 0.0016788516 0.0002010855 0.0000028510 0.0016785180 0.0001831111 0.0000000003
20 0.0000029202 0.0016954182 0.0002138666 0.0000028510 0.0016785180 0.0001831111 0.0000000012
21 0.0000029866 0.0017132138 0.0002270386 0.0000029543 0.0017090365 0.0001831111 0.0000000019
22 0.0000030588 0.0017323096 0.0002406365 0.0000029664 0.0017090365 0.0002136296 0.0000000013
23 0.0000031371 0.0017527844 0.0002546980 0.0000030857 0.0017395550 0.0002441481 0.0000000003
24 0.0000032222 0.0017747256 0.0002692645 0.0000031928 0.0017700735 0.0002441481 0.0000000007
25 0.0000033145 0.0017982302 0.0002843813 0.0000031928 0.0017700735 0.0002441481 0.0000000024
26 0.0000034149 0.0018234061 0.0003000982 0.0000033176 0.0018005921 0.0002746666 0.0000000012
27 0.0000035240 0.0018503735 0.0003164698 0.0000034284 0.0018311106 0.0002746666 0.0000000021
28 0.0000036429 0.0018792668 0.0003335567 0.0000035588 0.0018616291 0.0003051851 0.0000000011
29 0.0000037725 0.0019102359 0.0003514263 0.0000036929 0.0018921476 0.0003357036 0.0000000006
30 0.0000039140 0.0019434493 0.0003701531 0.0000038093 0.0019226661 0.0003357036 0.0000000016
31 0.0000040688 0.0019790962 0.0003898209 0.0000040692 0.0019837031 0.0003662221 0.0000000006
32 0.0000042384 0.0020173901 0.0004105234 0.0000042145 0.0020142216 0.0003967406 0.0000000002
33 0.0000044247 0.0020585725 0.0004323659 0.0000042145 0.0020142216 0.0003967406 0.0000000032
34 0.0000046297 0.0021029174 0.0004554680 0.0000044892 0.0020752586 0.0004272591 0.0000000016
35 0.0000048560 0.0021507373 0.0004799648 0.0000047733 0.0021362957 0.0004577776 0.0000000007
36 0.0000051066 0.0022023893 0.0005060110 0.0000049335 0.0021668142 0.0004882962 0.0000000016
37 0.0000053848 0.0022582840 0.0005337835 0.0000052018 0.0022278512 0.0004882962 0.0000000030
38 0.0000056948 0.0023188953 0.0005634860 0.0000055082 0.0022888882 0.0005188147 0.0000000029
39 0.0000060416 0.0023847731 0.0005953548 0.0000058584 0.0023499252 0.0005798517 0.0000000015
40 0.0000064312 0.0024565589 0.0006296647 0.0000063334 0.0024414808 0.0006103702 0.0000000006
41 0.0000068708 0.0025350057 0.0006667382 0.0000066733 0.0025025178 0.0006408887 0.0000000017
42 0.0000073694 0.0026210033 0.0007069554 0.0000073393 0.0026245918 0.0006714072 0.0000000013
43 0.0000079382 0.0027156103 0.0007507686 0.0000078702 0.0027161473 0.0007019257 0.0000000024
44 0.0000085909 0.0028200962 0.0007987195 0.0000084653 0.0028077029 0.0007629627 0.0000000014
